gem,version,downloads,best_doc_url,doc_source,doc_coverage_pct,methods_documented,methods_total,has_readme,doc_dir_files,link_docs,docs_host,doc_is_autogen,gh_docs_dir,gh_site_config,gh_has_wiki,gh_has_pages,gh_homepage,link_home,link_changelog,link_wiki,github_url
i18n,1.15.2,1415699447,https://guides.rubyonrails.org/i18n.html,rubygems:custom_doc_site,29.7,85.0,286.0,True,0,https://guides.rubyonrails.org/i18n.html,guides.rubyonrails.org,False,,,,,,https://github.com/ruby-i18n/i18n,https://github.com/ruby-i18n/i18n/releases,,https://github.com/svenfuchs/i18n
activesupport,8.1.3,1412649969,https://api.rubyonrails.org/v8.1.3.1/,rubygems:custom_doc_site,36.6,771.0,2106.0,True,0,https://api.rubyonrails.org/v8.1.3.1/,api.rubyonrails.org,False,,,,,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/activesupport/CHANGELOG.md,,https://github.com/rails/rails
rake,13.4.2,1395357068,https://ruby.github.io/rake,rubygems:custom_doc_site,59.0,190.0,322.0,True,12,https://ruby.github.io/rake,ruby.github.io,False,,,,,,https://github.com/ruby/rake,https://github.com/ruby/rake/releases,,https://github.com/ruby/rake
json,3.0.0,1355755833,https://docs.ruby-lang.org/en/master/JSON.html,rubygems:custom_doc_site,42.5,31.0,73.0,True,0,https://docs.ruby-lang.org/en/master/JSON.html,docs.ruby-lang.org,False,,,,,,https://github.com/ruby/json,https://github.com/ruby/json/blob/master/CHANGES.md,,https://github.com/ruby/json
minitest,6.0.6,1281474403,https://docs.seattlerb.org/minitest,rubygems:custom_doc_site,0.3,1.0,313.0,True,0,https://docs.seattlerb.org/minitest,docs.seattlerb.org,False,,,,,,https://minite.st/,https://github.com/minitest/minitest/blob/master/History.rdoc,,https://github.com/minitest/minitest
nokogiri,1.19.4,1249776487,https://nokogiri.org/rdoc/index.html,rubygems:custom_doc_site,46.8,245.0,523.0,True,0,https://nokogiri.org/rdoc/index.html,nokogiri.org,False,,,,,,https://nokogiri.org,https://nokogiri.org/CHANGELOG.html,,https://github.com/sparklemotion/nokogiri
diff-lcs,2.0.0,1218933223,https://halostatue.github.io/diff-lcs/,rubygems:custom_doc_site,37.4,34.0,91.0,True,0,https://halostatue.github.io/diff-lcs/,halostatue.github.io,False,,,,,,https://github.com/halostatue/diff-lcs,https://github.com/halostatue/diff-lcs/blob/main/CHANGELOG.md,,https://github.com/halostatue/diff-lcs
rspec-core,3.13.6,1187996415,https://rspec.info/documentation/,rubygems:custom_doc_site,37.2,396.0,1064.0,True,0,https://rspec.info/documentation/,rspec.info,False,,,,,,https://rspec.info,https://github.com/rspec/rspec/blob/rspec-core-v3.13.6/rspec-core/Changelog.md,,https://github.com/rspec/rspec-core
rspec-expectations,3.13.5,1187518803,https://rspec.info/documentation/,rubygems:custom_doc_site,42.8,323.0,755.0,True,0,https://rspec.info/documentation/,rspec.info,False,,,,,,https://rspec.info,https://github.com/rspec/rspec/blob/rspec-expectations-v3.13.5/rspec-expectations/Changelog.md,,https://github.com/rspec/rspec-expectations
rspec-mocks,3.13.8,1182198478,https://rspec.info/documentation/,rubygems:custom_doc_site,32.8,230.0,702.0,True,0,https://rspec.info/documentation/,rspec.info,False,,,,,,https://rspec.info,https://github.com/rspec/rspec/blob/rspec-mocks-v3.13.8/rspec-mocks/Changelog.md,,https://github.com/rspec/rspec-mocks
rspec-support,3.13.7,1174568773,https://rspec.info/documentation/,rubygems:custom_doc_site,11.8,31.0,262.0,True,0,https://rspec.info/documentation/,rspec.info,False,,,,,,https://rspec.info,https://github.com/rspec/rspec/blob/rspec-support-v3.13.7/rspec-support/Changelog.md,,https://github.com/rspec/rspec
thor,1.5.0,1137357482,https://github.com/rails/thor/wiki,rubygems:custom_doc_site,48.0,212.0,442.0,True,0,https://github.com/rails/thor/wiki,github.com,False,,,,,,https://github.com/rails/thor,https://github.com/rails/thor/releases/tag/v1.5.0,,https://github.com/wycats/thor
rspec,3.13.2,1011146338,https://rspec.info/documentation/,rubygems:custom_doc_site,,0.0,0.0,True,0,https://rspec.info/documentation/,rspec.info,False,,,,,,https://rspec.info,,,https://github.com/rspec/rspec
multipart-post,2.4.1,915576435,https://socketry.github.io/multipart-post/,rubygems:custom_doc_site,29.2,7.0,24.0,True,0,https://socketry.github.io/multipart-post/,socketry.github.io,False,,,,,,https://github.com/socketry/multipart-post,,,https://github.com/socketry/multipart-post
activemodel,8.1.3,882549386,https://api.rubyonrails.org/v8.1.3.1/,rubygems:custom_doc_site,23.9,133.0,556.0,True,0,https://api.rubyonrails.org/v8.1.3.1/,api.rubyonrails.org,False,,,,,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/activemodel/CHANGELOG.md,,https://github.com/rails/rails
activerecord,8.1.3,827451393,https://api.rubyonrails.org/v8.1.3.1/,rubygems:custom_doc_site,21.0,1119.0,5329.0,True,0,https://api.rubyonrails.org/v8.1.3.1/,api.rubyonrails.org,False,,,,,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/activerecord/CHANGELOG.md,,https://github.com/rails/rails
actionpack,8.1.3,815491897,https://api.rubyonrails.org/v8.1.3.1/,rubygems:custom_doc_site,21.3,437.0,2055.0,True,0,https://api.rubyonrails.org/v8.1.3.1/,api.rubyonrails.org,False,,,,,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/actionpack/CHANGELOG.md,,https://github.com/rails/rails
parallel,2.2.0,811681714,https://github.com/grosser/parallel/blob/v2.1.0/Readme.md,rubygems:custom_doc_site,17.7,11.0,62.0,False,0,https://github.com/grosser/parallel/blob/v2.1.0/Readme.md,github.com,False,,,,,,https://github.com/grosser/parallel,https://github.com/grosser/parallel/blob/v2.1.0/CHANGELOG.md,https://github.com/grosser/parallel/wiki,https://github.com/grosser/parallel
tilt,2.9.0,785021188,https://tilt.jeremyevans.net,rubygems:custom_doc_site,35.1,53.0,151.0,False,0,https://tilt.jeremyevans.net,tilt.jeremyevans.net,False,,,,,,https://github.com/jeremyevans/tilt,https://github.com/jeremyevans/tilt/blob/master/CHANGELOG.md,,https://github.com/rtomayko/tilt
ast,2.4.3,783778184,http://whitequark.github.io/ast,rubygems:custom_doc_site,88.9,16.0,18.0,True,0,http://whitequark.github.io/ast,whitequark.github.io,False,,,,,,https://whitequark.github.io/ast/,,,https://github.com/whitequark/ast
rails,8.1.3,779205830,https://api.rubyonrails.org/v8.1.3.1/,rubygems:custom_doc_site,,0.0,0.0,True,0,https://api.rubyonrails.org/v8.1.3.1/,api.rubyonrails.org,False,,,,,,https://rubyonrails.org,https://github.com/rails/rails/releases/tag/v8.1.3.1,,https://github.com/rails/rails
railties,8.1.3,777205380,https://api.rubyonrails.org/v8.1.3.1/,rubygems:custom_doc_site,14.9,198.0,1325.0,True,0,https://api.rubyonrails.org/v8.1.3.1/,api.rubyonrails.org,False,,,,,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/railties/CHANGELOG.md,,https://github.com/rails/rails
actionview,8.1.3,766268811,https://api.rubyonrails.org/v8.1.3.1/,rubygems:custom_doc_site,31.2,300.0,961.0,True,0,https://api.rubyonrails.org/v8.1.3.1/,api.rubyonrails.org,False,,,,,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/actionview/CHANGELOG.md,,https://github.com/rails/rails
actionmailer,8.1.3,763842759,https://api.rubyonrails.org/v8.1.3.1/,rubygems:custom_doc_site,39.9,59.0,148.0,True,0,https://api.rubyonrails.org/v8.1.3.1/,api.rubyonrails.org,False,,,,,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/actionmailer/CHANGELOG.md,,https://github.com/rails/rails
ruby-progressbar,1.13.0,735115064,https://github.com/jfelchner/ruby-progressbar/tree/releases/v1.13.0,rubygems:custom_doc_site,1.2,2.0,161.0,True,0,https://github.com/jfelchner/ruby-progressbar/tree/releases/v1.13.0,github.com,False,,,,,,https://github.com/jfelchner/ruby-progressbar,https://github.com/jfelchner/ruby-progressbar/blob/master/CHANGELOG.md,https://github.com/jfelchner/ruby-progressbar/wiki,https://github.com/jfelchner/ruby-progressbar
rubocop,1.90.0,734707853,https://docs.rubocop.org/rubocop/1.90/,rubygems:custom_doc_site,11.3,827.0,7343.0,True,0,https://docs.rubocop.org/rubocop/1.90/,docs.rubocop.org,False,,,,,,https://rubocop.org/,https://github.com/rubocop/rubocop/releases/tag/v1.90.0,,https://github.com/rubocop/rubocop
connection_pool,3.0.2,714121393,https://github.com/mperham/connection_pool/wiki,rubygems:custom_doc_site,56.1,23.0,41.0,True,0,https://github.com/mperham/connection_pool/wiki,github.com,False,,,,,,https://github.com/mperham/connection_pool,https://github.com/mperham/connection_pool/blob/main/Changes.md,,https://github.com/mperham/connection_pool
excon,1.7.1,699638385,https://github.com/excon/excon/blob/master/README.md,rubygems:custom_doc_site,20.5,34.0,166.0,True,0,https://github.com/excon/excon/blob/master/README.md,github.com,False,,,,,,https://github.com/excon/excon,https://github.com/excon/excon/blob/master/changelog.txt,https://github.com/excon/excon/wiki,https://github.com/excon/excon
activejob,8.1.3,696010000,https://api.rubyonrails.org/v8.1.3.1/,rubygems:custom_doc_site,17.2,50.0,291.0,True,0,https://api.rubyonrails.org/v8.1.3.1/,api.rubyonrails.org,False,,,,,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/activejob/CHANGELOG.md,,https://github.com/rails/rails
thread_safe,0.3.6,609501804,http://ruby-concurrency.github.io/thread_safe/frames.html,rubygems:custom_doc_site,9.8,17.0,173.0,True,0,http://ruby-concurrency.github.io/thread_safe/frames.html,ruby-concurrency.github.io,False,,,,,,https://github.com/ruby-concurrency/thread_safe,,,https://github.com/ruby-concurrency/thread_safe
actioncable,8.1.3,594202807,https://api.rubyonrails.org/v8.1.3.1/,rubygems:custom_doc_site,17.0,59.0,347.0,True,0,https://api.rubyonrails.org/v8.1.3.1/,api.rubyonrails.org,False,,,,,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/actioncable/CHANGELOG.md,,https://github.com/rails/rails
rubocop-ast,1.50.0,552455088,https://docs.rubocop.org/rubocop-ast/,rubygems:custom_doc_site,46.8,329.0,703.0,True,0,https://docs.rubocop.org/rubocop-ast/,docs.rubocop.org,False,,,,,,https://www.rubocop.org/,https://github.com/rubocop/rubocop-ast/blob/master/CHANGELOG.md,,https://github.com/rubocop/rubocop-ast
activestorage,8.1.3,530725185,https://api.rubyonrails.org/v8.1.3.1/,rubygems:custom_doc_site,21.8,103.0,473.0,True,0,https://api.rubyonrails.org/v8.1.3.1/,api.rubyonrails.org,False,,,,,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/activestorage/CHANGELOG.md,,https://github.com/rails/rails
msgpack,1.8.4,509308157,https://github.com/msgpack/msgpack/blob/master/spec.md,rubygems:custom_doc_site,4.4,2.0,45.0,True,0,https://github.com/msgpack/msgpack/blob/master/spec.md,github.com,False,,,,,,https://msgpack.org/,https://github.com/msgpack/msgpack-ruby/blob/master/ChangeLog,,https://github.com/msgpack/msgpack-ruby
pg,1.6.3,465126164,http://deveiate.org/code/pg,rubygems:custom_doc_site,39.3,64.0,163.0,True,0,http://deveiate.org/code/pg,deveiate.org,False,,,,,,https://github.com/ged/ruby-pg,https://github.com/ged/ruby-pg/blob/master/CHANGELOG.md,,https://github.com/ged/ruby-pg
actiontext,8.1.3,436348849,https://api.rubyonrails.org/v8.1.3.1/,rubygems:custom_doc_site,8.7,16.0,184.0,True,0,https://api.rubyonrails.org/v8.1.3.1/,api.rubyonrails.org,False,,,,,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/actiontext/CHANGELOG.md,,https://github.com/anonyfox/actiontext
actionmailbox,8.1.3,436176913,https://api.rubyonrails.org/v8.1.3.1/,rubygems:custom_doc_site,7.8,10.0,129.0,True,0,https://api.rubyonrails.org/v8.1.3.1/,api.rubyonrails.org,False,,,,,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/actionmailbox/CHANGELOG.md,,https://github.com/rails/rails
rspec-rails,8.0.4,403443148,https://rspec.info/documentation/,rubygems:custom_doc_site,29.5,117.0,396.0,True,0,https://rspec.info/documentation/,rspec.info,False,,,,,,https://github.com/rspec/rspec-rails,https://github.com/rspec/rspec-rails/blob/v8.0.4/Changelog.md,,https://github.com/rspec/rspec-rails
selenium-webdriver,4.48.0,353688503,https://www.selenium.dev/documentation/?tab=ruby,rubygems:custom_doc_site,16.6,264.0,1587.0,True,0,https://www.selenium.dev/documentation/?tab=ruby,selenium.dev,False,docs,,1.0,1.0,https://selenium.dev,https://selenium.dev,https://github.com/SeleniumHQ/selenium/blob/trunk/rb/CHANGES,,https://github.com/seleniumhq/selenium
sidekiq,8.1.7,332028509,https://github.com/sidekiq/sidekiq/wiki,rubygems:custom_doc_site,22.3,178.0,797.0,True,0,https://github.com/sidekiq/sidekiq/wiki,github.com,False,,,,,,https://sidekiq.org,https://github.com/sidekiq/sidekiq/blob/main/Changes.md,,https://github.com/mperham/sidekiq
rubocop-performance,1.27.0,321199710,https://docs.rubocop.org/rubocop-performance/1.27/,rubygems:custom_doc_site,4.0,11.0,272.0,True,0,https://docs.rubocop.org/rubocop-performance/1.27/,docs.rubocop.org,False,,,,,,https://docs.rubocop.org/rubocop-performance/,https://github.com/rubocop/rubocop-performance/blob/master/CHANGELOG.md,,https://github.com/rubocop/rubocop-performance
rouge,5.1.0,319732219,https://rouge-ruby.github.io/docs/,rubygems:custom_doc_site,12.2,110.0,905.0,False,0,https://rouge-ruby.github.io/docs/,rouge-ruby.github.io,False,,,,,,http://rouge.jneen.net/,https://github.com/rouge-ruby/rouge/blob/main/CHANGELOG.md,,https://github.com/rouge-ruby/rouge
oj,3.17.6,302456970,http://www.ohler.com/oj/doc/index.html,rubygems:custom_doc_site,9.4,9.0,96.0,True,0,http://www.ohler.com/oj/doc/index.html,ohler.com,False,,,,,,http://www.ohler.com/oj/,https://github.com/ohler55/oj/blob/master/CHANGELOG.md,https://github.com/ohler55/oj/wiki,https://github.com/ohler55/oj
rubocop-rails,2.37.0,301258033,https://docs.rubocop.org/rubocop-rails/2.37/,rubygems:custom_doc_site,5.7,45.0,795.0,True,0,https://docs.rubocop.org/rubocop-rails/2.37/,docs.rubocop.org,False,,,,,,https://docs.rubocop.org/rubocop-rails/,https://github.com/rubocop/rubocop-rails/blob/master/CHANGELOG.md,,https://github.com/rubocop/rubocop-rails
sass-rails,6.0.0,293027871,https://github.com/rails/sass-rails/blob/master/README.markdown,rubygems:custom_doc_site,,0.0,0.0,True,0,https://github.com/rails/sass-rails/blob/master/README.markdown,github.com,False,,,,,,https://github.com/rails/sass-rails,,,https://github.com/rails/sass-rails
mustermann,4.0.0,291677604,https://github.com/sinatra/mustermann/tree/main/mustermann#readme,rubygems:custom_doc_site,76.7,260.0,339.0,True,0,https://github.com/sinatra/mustermann/tree/main/mustermann#readme,github.com,False,,,,,,https://github.com/sinatra/mustermann,https://github.com/sinatra/mustermann/blob/main/CHANGELOG.md,,https://github.com/sinatra/mustermann
rubocop-rspec,3.10.2,290638447,https://docs.rubocop.org/rubocop-rspec/,rubygems:custom_doc_site,3.8,24.0,637.0,True,0,https://docs.rubocop.org/rubocop-rspec/,docs.rubocop.org,False,,,,,,https://github.com/rubocop/rubocop-rspec,https://github.com/rubocop/rubocop-rspec/blob/master/CHANGELOG.md,,https://github.com/rubocop-hq/rubocop-rspec
google-apis-core,1.2.5,280026305,https://googleapis.dev/ruby/google-apis-core/v1.2.5,rubygems:custom_doc_site,60.0,102.0,170.0,False,0,https://googleapis.dev/ruby/google-apis-core/v1.2.5,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/google-apis-core/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
google-cloud-core,1.9.0,278167727,http://googlecloudplatform.github.io/google-cloud-ruby/#/docs/google-cloud-core/latest,rubygems:custom_doc_site,71.4,35.0,49.0,True,0,http://googlecloudplatform.github.io/google-cloud-ruby/#/docs/google-cloud-core/latest,googlecloudplatform.github.io,False,,,,,,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-core,,,https://github.com/googleapis/google-cloud-ruby
shoulda-matchers,8.0.1,270007865,https://matchers.shoulda.io/docs,rubygems:custom_doc_site,0.9,13.0,1401.0,True,1,https://matchers.shoulda.io/docs,matchers.shoulda.io,False,,,,,,https://matchers.shoulda.io,https://github.com/thoughtbot/shoulda-matchers/blob/main/CHANGELOG.md,,https://github.com/thoughtbot/shoulda-matchers
coffee-script,2.4.1,255899896,http://coffeescript.org/,rubygems:custom_doc_site,10.0,1.0,10.0,True,0,http://coffeescript.org/,coffeescript.org,False,,,,,,http://github.com/josh/ruby-coffee-script,,,https://github.com/rails/ruby-coffee-script
kramdown,2.5.2,249408655,http://kramdown.gettalong.org/rdoc/,rubygems:custom_doc_site,42.4,145.0,342.0,True,0,http://kramdown.gettalong.org/rdoc/,kramdown.gettalong.org,False,,,,,,http://kramdown.gettalong.org,,http://github.com/gettalong/kramdown/wiki,https://github.com/gettalong/kramdown
uri,1.1.1,239996610,https://ruby.github.io/uri/,rubygems:custom_doc_site,84.6,154.0,182.0,True,1,https://ruby.github.io/uri/,ruby.github.io,False,,,,,,https://github.com/ruby/uri,https://github.com/ruby/uri/releases,,https://github.com/ruby/uri
google-cloud-storage,1.62.0,235748336,http://googlecloudplatform.github.io/google-cloud-ruby/#/docs/google-cloud-storage/latest,rubygems:custom_doc_site,82.9,407.0,491.0,False,0,http://googlecloudplatform.github.io/google-cloud-ruby/#/docs/google-cloud-storage/latest,googlecloudplatform.github.io,False,,,,,,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-storage,,,https://github.com/googleapis/google-cloud-ruby
irb,1.18.0,234425178,https://ruby.github.io/irb/,rubygems:custom_doc_site,25.4,138.0,544.0,True,7,https://ruby.github.io/irb/,ruby.github.io,False,,,,,,https://github.com/ruby/irb,https://github.com/ruby/irb/releases,,https://github.com/ruby/irb
brakeman,8.0.6,230162174,https://brakemanscanner.org/docs/,rubygems:custom_doc_site,11.4,1236.0,10884.0,True,0,https://brakemanscanner.org/docs/,brakemanscanner.org,False,,,,,,https://brakemanscanner.org/,https://github.com/presidentbeef/brakeman/releases,https://github.com/presidentbeef/brakeman/wiki,https://github.com/presidentbeef/brakeman
plist,3.7.2,210469231,https://rubygems.org/gems/plist,rubygems:custom_doc_site,14.3,5.0,35.0,False,0,https://rubygems.org/gems/plist,rubygems.org,False,,,,,,https://github.com/patsplat/plist,,,https://github.com/patsplat/plist
fastlane,2.239.0,209217624,https://docs.fastlane.tools/,rubygems:custom_doc_site,16.5,976.0,5920.0,True,17,https://docs.fastlane.tools/,docs.fastlane.tools,False,,,,,,https://fastlane.tools,https://github.com/fastlane/fastlane/releases,,https://github.com/fastlane/fastlane
google-apis-storage_v1,0.67.0,201940791,https://googleapis.dev/ruby/google-apis-storage_v1/v0.66.0,rubygems:custom_doc_site,67.5,164.0,243.0,False,0,https://googleapis.dev/ruby/google-apis-storage_v1/v0.66.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-storage_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
google-apis-iamcredentials_v1,0.28.0,196181247,https://googleapis.dev/ruby/google-apis-iamcredentials_v1/v0.28.0,rubygems:custom_doc_site,58.1,18.0,31.0,False,0,https://googleapis.dev/ruby/google-apis-iamcredentials_v1/v0.28.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-iamcredentials_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
sqlite3,2.9.6,192591321,https://sparklemotion.github.io/sqlite3-ruby/,rubygems:custom_doc_site,26.6,59.0,222.0,True,0,https://sparklemotion.github.io/sqlite3-ruby/,sparklemotion.github.io,False,,,,,,https://github.com/sparklemotion/sqlite3-ruby,https://github.com/sparklemotion/sqlite3-ruby/blob/master/CHANGELOG.md,,https://github.com/sparklemotion/sqlite3-ruby
newrelic_rpm,10.7.1,185060294,https://docs.newrelic.com/docs/agents/ruby-agent,rubygems:custom_doc_site,14.3,458.0,3206.0,True,0,https://docs.newrelic.com/docs/agents/ruby-agent,docs.newrelic.com,False,,,,,,https://newrelic.com/ruby,https://github.com/newrelic/newrelic-ruby-agent/blob/main/CHANGELOG.md,,https://github.com/newrelic/rpm
google-api-client,0.53.0,184620325,https://googleapis.dev/ruby/google-api-client/v0.53.0,rubygems:custom_doc_site,59.2,27558.0,46571.0,False,0,https://googleapis.dev/ruby/google-api-client/v0.53.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,,,https://github.com/google/google-api-ruby-client
net-sftp,4.0.0,177980893,http://net-ssh.github.com/net-sftp,rubygems:custom_doc_site,59.5,226.0,380.0,True,0,http://net-ssh.github.com/net-sftp,net-ssh.github.com,False,,,,,,https://github.com/net-ssh/net-sftp,,,https://github.com/net-ssh/net-sftp
parallel_tests,5.7.0,164620203,https://github.com/grosser/parallel_tests/blob/v5.7.0/Readme.md,rubygems:custom_doc_site,10.3,16.0,156.0,True,0,https://github.com/grosser/parallel_tests/blob/v5.7.0/Readme.md,github.com,False,,,,,,https://github.com/grosser/parallel_tests,https://github.com/grosser/parallel_tests/blob/v5.7.0/CHANGELOG.md,https://github.com/grosser/parallel_tests/wiki,https://github.com/grosser/parallel_tests
ttfunk,1.8.0,161297380,https://prwnpdf.org/docs/ttfunk/1.8.0/,rubygems:custom_doc_site,58.7,264.0,450.0,True,0,https://prwnpdf.org/docs/ttfunk/1.8.0/,prwnpdf.org,False,,,,,,http://prawnpdf.org/,https://github.com/prawnpdf/ttfunk/blob/1.8.0/CHANGELOG.md,,https://github.com/prawnpdf/ttfunk
google-apis-androidpublisher_v3,0.108.0,152667700,https://googleapis.dev/ruby/google-apis-androidpublisher_v3/v0.107.0,rubygems:custom_doc_site,57.6,540.0,937.0,False,0,https://googleapis.dev/ruby/google-apis-androidpublisher_v3/v0.107.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-androidpublisher_v3/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
twilio-ruby,7.11.1,132718598,https://www.twilio.com/docs/libraries/reference/twilio-ruby/,rubygems:custom_doc_site,61.9,16608.0,26841.0,True,0,https://www.twilio.com/docs/libraries/reference/twilio-ruby/,twilio.com,False,,,,,,https://github.com/twilio/twilio-ruby,,,https://github.com/twilio/twilio-ruby
guard-rspec,4.7.3,128676589,http://github.com/guard/guard-rspec#readme,rubygems:custom_doc_site,4.2,4.0,96.0,True,0,http://github.com/guard/guard-rspec#readme,github.com,False,,,,,,https://github.com/guard/guard-rspec,,http://github.com/guard/guard-rspec/wiki,https://github.com/guard/guard-rspec
premailer,1.30.0,125880917,https://premailer.github.io/premailer/,rubygems:custom_doc_site,83.3,40.0,48.0,True,0,https://premailer.github.io/premailer/,premailer.github.io,False,,,,,,https://github.com/premailer/premailer,,,https://github.com/premailer/premailer
kgio,2.11.4,124364435,http://bogomips.org/kgio/,rubygems:custom_doc_site,4.4,8.0,181.0,True,0,http://bogomips.org/kgio/,bogomips.org,False,,,,,,https://yhbt.net/kgio/,,,
raindrops,0.20.1,124063553,https://bogomips.org/raindrops/,rubygems:custom_doc_site,17.5,44.0,251.0,True,0,https://bogomips.org/raindrops/,bogomips.org,False,,,,,,https://yhbt.net/raindrops/,,,
unicorn,6.1.0,118804315,https://bogomips.org/unicorn/,rubygems:custom_doc_site,27.7,96.0,346.0,True,3,https://bogomips.org/unicorn/,bogomips.org,False,,,,,,https://yhbt.net/unicorn/,,,
google-apis-playcustomapp_v1,0.18.0,115602731,https://googleapis.dev/ruby/google-apis-playcustomapp_v1/v0.18.0,rubygems:custom_doc_site,42.9,3.0,7.0,False,0,https://googleapis.dev/ruby/google-apis-playcustomapp_v1/v0.18.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-playcustomapp_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
doorkeeper,5.9.6,112688272,https://doorkeeper.gitbook.io/guides/,rubygems:custom_doc_site,22.8,144.0,631.0,True,0,https://doorkeeper.gitbook.io/guides/,doorkeeper.gitbook.io,False,,,,,,https://github.com/doorkeeper-gem/doorkeeper,https://github.com/doorkeeper-gem/doorkeeper/blob/main/CHANGELOG.md,,https://github.com/doorkeeper-gem/doorkeeper
dogapi,1.45.0,112574861,https://docs.datadoghq.com/api/,rubygems:custom_doc_site,32.7,115.0,352.0,True,0,https://docs.datadoghq.com/api/,docs.datadoghq.com,False,,,,,,http://datadoghq.com/,https://github.com/DataDog/dogapi-rb/blob/master/CHANGELOG.md,,https://github.com/datadog/dogapi-rb
gli,2.22.2,110187368,https://davetron5000.github.io/gli/rdoc/index.html,rubygems:custom_doc_site,39.4,122.0,310.0,True,0,https://davetron5000.github.io/gli/rdoc/index.html,davetron5000.github.io,False,,,,,,https://davetron5000.github.io/gli/,https://github.com/davetron5000/gli/releases,,https://github.com/davetron5000/gli
pundit,2.5.2,108312904,https://github.com/varvet/pundit/blob/main/README.md,rubygems:custom_doc_site,75.0,42.0,56.0,True,0,https://github.com/varvet/pundit/blob/main/README.md,github.com,False,,,,,,https://github.com/varvet/pundit,https://github.com/varvet/pundit/blob/main/CHANGELOG.md,,https://github.com/varvet/pundit
turbolinks-source,5.2.0,103883826,https://github.com/turbolinks/turbolinks,rubygems:custom_doc_site,0.0,0.0,1.0,True,0,https://github.com/turbolinks/turbolinks,github.com,False,,,,,,https://github.com/turbolinks/turbolinks-source-gem,,,https://github.com/turbolinks/turbolinks-source-gem
mongo,2.25.0,103590417,https://mongodb.com/docs/ruby-driver/current/tutorials/quick-start/,rubygems:custom_doc_site,71.2,1740.0,2445.0,True,0,https://mongodb.com/docs/ruby-driver/current/tutorials/quick-start/,mongodb.com,False,,,,,,https://mongodb.com/docs/ruby-driver/,https://github.com/mongodb/mongo-ruby-driver/releases,,https://github.com/mongodb/mongo-ruby-driver
prawn,2.5.0,101720203,https://prawnpdf.org/docs/prawn/2.5.0/,rubygems:custom_doc_site,62.2,369.0,593.0,False,0,https://prawnpdf.org/docs/prawn/2.5.0/,prawnpdf.org,False,,,,,,http://prawnpdf.org/,https://github.com/prawnpdf/prawn/blob/2.5.0/CHANGELOG.md,,https://github.com/prawnpdf/prawn
rubocop-capybara,3.0.0,100211969,https://docs.rubocop.org/rubocop-capybara/,rubygems:custom_doc_site,18.5,24.0,130.0,True,0,https://docs.rubocop.org/rubocop-capybara/,docs.rubocop.org,False,,,,,,https://github.com/rubocop/rubocop-capybara,https://github.com/rubocop/rubocop-capybara/blob/main/CHANGELOG.md,,https://github.com/rubocop/rubocop-capybara
rubocop-factory_bot,2.28.0,96617906,https://docs.rubocop.org/rubocop-factory_bot/,rubygems:custom_doc_site,3.1,3.0,97.0,True,0,https://docs.rubocop.org/rubocop-factory_bot/,docs.rubocop.org,False,,,,,,https://github.com/rubocop/rubocop-factory_bot,https://github.com/rubocop/rubocop-factory_bot/blob/master/CHANGELOG.md,,https://github.com/rubocop/rubocop-factory_bot
