package,version,downloads,doc_types_available,link_count,handwritten_site,tool_generated_docs,readme_in_package,docs_folder_in_package,docs_folder_files,xml_docs_in_package,github_repo,github_docs_folder,github_wiki,github_pages,homepage,changelog,registry_page,doc_coverage_pct
bundler,4.0.20,3670861388,hand-written site; tool-generated; readme; github wiki; homepage,5,https://bundler.io/,https://rubydoc.info/gems/bundler,README.md,,,,https://github.com/bundler/bundler,,https://github.com/bundler/bundler/wiki,,https://bundler.io/,https://github.com/ruby/rubygems/blob/master/CHANGELOG-bundler.md,https://rubygems.org/gems/bundler,22.6
i18n,1.15.2,1415699447,hand-written site; tool-generated; readme; github wiki; homepage,5,https://guides.rubyonrails.org/i18n.html,https://rubydoc.info/gems/i18n,README.md,,,,https://github.com/svenfuchs/i18n,,https://github.com/svenfuchs/i18n/wiki,,https://github.com/ruby-i18n/i18n,https://github.com/ruby-i18n/i18n/releases,https://rubygems.org/gems/i18n,29.7
activesupport,8.1.3,1412649969,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/activesupport,README.rdoc,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/activesupport/CHANGELOG.md,https://rubygems.org/gems/activesupport,36.6
rake,13.4.2,1395357068,hand-written site; tool-generated; readme; docs folder; github wiki; homepage,5,https://ruby.github.io/rake,https://rubydoc.info/gems/rake,README.rdoc,Yes,doc/command_line_usage.rdoc; doc/example/Rakefile1; doc/example/Rakefile2; doc/example/a.c; doc/example/b.c; doc/example/main.c; doc/glossary.rdoc; doc/jamis.rb; doc/proto_rake.rdoc; doc/rake.1; doc/rakefile.rdoc; doc/rational.rdoc,,https://github.com/ruby/rake,,https://github.com/ruby/rake/wiki,,https://github.com/ruby/rake,https://github.com/ruby/rake/releases,https://rubygems.org/gems/rake,59.0
json,3.0.0,1355755833,hand-written site; tool-generated; readme; github wiki; homepage,5,https://docs.ruby-lang.org/en/master/JSON.html,https://rubydoc.info/gems/json,README.md,,,,https://github.com/ruby/json,,https://github.com/ruby/json/wiki,,https://github.com/ruby/json,https://github.com/ruby/json/blob/master/CHANGES.md,https://rubygems.org/gems/json,42.5
concurrent-ruby,1.3.8,1350894115,hand-written site; tool-generated; readme; github wiki; homepage,5,http://www.concurrent-ruby.com,https://rubydoc.info/gems/concurrent-ruby,README.md,,,,https://github.com/ruby-concurrency/concurrent-ruby,,https://github.com/ruby-concurrency/concurrent-ruby/wiki,,http://www.concurrent-ruby.com,https://github.com/ruby-concurrency/concurrent-ruby/blob/master/CHANGELOG.md,https://rubygems.org/gems/concurrent-ruby,57.9
tzinfo,2.0.6,1302574308,hand-written site; tool-generated; readme; github wiki; homepage,5,https://tzinfo.github.io,https://rubydoc.info/gems/tzinfo/2.0.6,README.md,,,,https://github.com/tzinfo/tzinfo,,https://github.com/tzinfo/tzinfo/wiki,,https://tzinfo.github.io,https://github.com/tzinfo/tzinfo/blob/master/CHANGES.md,https://rubygems.org/gems/tzinfo,90.4
minitest,6.0.6,1281474403,hand-written site; tool-generated; readme; github wiki; homepage,5,https://docs.seattlerb.org/minitest,https://rubydoc.info/gems/minitest,README.rdoc,,,,https://github.com/minitest/minitest,,https://github.com/minitest/minitest/wiki,,https://minite.st/,https://github.com/minitest/minitest/blob/master/History.rdoc,https://rubygems.org/gems/minitest,0.3
nokogiri,1.19.4,1249776487,hand-written site; tool-generated; readme; github wiki; homepage,5,https://nokogiri.org/rdoc/index.html,https://rubydoc.info/gems/nokogiri,README.md,,,,https://github.com/sparklemotion/nokogiri,,https://github.com/sparklemotion/nokogiri/wiki,,https://nokogiri.org,https://nokogiri.org/CHANGELOG.html,https://rubygems.org/gems/nokogiri,46.8
faraday,2.14.3,1241469867,hand-written site; tool-generated; readme; github wiki; homepage,5,https://lostisland.github.io/faraday,https://rubydoc.info/gems/faraday,README.md,,,,https://github.com/lostisland/faraday,,https://github.com/lostisland/faraday/wiki,,https://lostisland.github.io/faraday,https://github.com/lostisland/faraday/releases/tag/v2.14.3,https://rubygems.org/gems/faraday,34.4
public_suffix,7.0.5,1220136610,hand-written site; tool-generated; readme; github wiki; homepage,5,https://simonecarletti.com/code/publicsuffix-ruby,https://rubydoc.info/gems/public_suffix/7.0.5,README.md,,,,https://github.com/weppos/publicsuffix-ruby,,https://github.com/weppos/publicsuffix-ruby/wiki,,https://simonecarletti.com/code/publicsuffix-ruby,https://github.com/weppos/publicsuffix-ruby/blob/master/CHANGELOG.md,https://rubygems.org/gems/public_suffix,85.7
diff-lcs,2.0.0,1218933223,hand-written site; tool-generated; readme; github wiki; homepage,5,https://halostatue.github.io/diff-lcs/,https://rubydoc.info/gems/diff-lcs,README.md,,,,https://github.com/halostatue/diff-lcs,,https://github.com/halostatue/diff-lcs/wiki,,https://github.com/halostatue/diff-lcs,https://github.com/halostatue/diff-lcs/blob/main/CHANGELOG.md,https://rubygems.org/gems/diff-lcs,37.4
rspec-core,3.13.6,1187996415,hand-written site; tool-generated; readme; github wiki; homepage,5,https://rspec.info/documentation/,https://rubydoc.info/gems/rspec-core,README.md,,,,https://github.com/rspec/rspec-core,,https://github.com/rspec/rspec-core/wiki,,https://rspec.info,https://github.com/rspec/rspec/blob/rspec-core-v3.13.6/rspec-core/Changelog.md,https://rubygems.org/gems/rspec-core,37.2
rspec-expectations,3.13.5,1187518803,hand-written site; tool-generated; readme; github wiki; homepage,5,https://rspec.info/documentation/,https://rubydoc.info/gems/rspec-expectations,README.md,,,,https://github.com/rspec/rspec-expectations,,https://github.com/rspec/rspec-expectations/wiki,,https://rspec.info,https://github.com/rspec/rspec/blob/rspec-expectations-v3.13.5/rspec-expectations/Changelog.md,https://rubygems.org/gems/rspec-expectations,42.8
rspec-mocks,3.13.8,1182198478,hand-written site; tool-generated; readme; github wiki; homepage,5,https://rspec.info/documentation/,https://rubydoc.info/gems/rspec-mocks,README.md,,,,https://github.com/rspec/rspec-mocks,,https://github.com/rspec/rspec-mocks/wiki,,https://rspec.info,https://github.com/rspec/rspec/blob/rspec-mocks-v3.13.8/rspec-mocks/Changelog.md,https://rubygems.org/gems/rspec-mocks,32.8
rspec-support,3.13.7,1174568773,hand-written site; tool-generated; readme; github wiki; homepage,5,https://rspec.info/documentation/,https://rubydoc.info/gems/rspec-support,README.md,,,,https://github.com/rspec/rspec,,https://github.com/rspec/rspec/wiki,,https://rspec.info,https://github.com/rspec/rspec/blob/rspec-support-v3.13.7/rspec-support/Changelog.md,https://rubygems.org/gems/rspec-support,11.8
thor,1.5.0,1137357482,hand-written site; tool-generated; readme; github wiki; homepage,5,https://github.com/rails/thor/wiki,https://rubydoc.info/gems/thor,README.md,,,,https://github.com/wycats/thor,,https://github.com/wycats/thor/wiki,,https://github.com/rails/thor,https://github.com/rails/thor/releases/tag/v1.5.0,https://rubygems.org/gems/thor,48.0
rspec,3.13.2,1011146338,hand-written site; readme; github wiki; homepage,3,https://rspec.info/documentation/,,README.md,,,,https://github.com/rspec/rspec,,https://github.com/rspec/rspec/wiki,,https://rspec.info,,https://rubygems.org/gems/rspec,
multipart-post,2.4.1,915576435,hand-written site; tool-generated; readme; github wiki; homepage,4,https://socketry.github.io/multipart-post/,https://rubydoc.info/gems/multipart-post,readme.md,,,,https://github.com/socketry/multipart-post,,https://github.com/socketry/multipart-post/wiki,,https://github.com/socketry/multipart-post,,https://rubygems.org/gems/multipart-post,29.2
activemodel,8.1.3,882549386,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/activemodel,README.rdoc,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/activemodel/CHANGELOG.md,https://rubygems.org/gems/activemodel,23.9
activerecord,8.1.3,827451393,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/activerecord,README.rdoc,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/activerecord/CHANGELOG.md,https://rubygems.org/gems/activerecord,21.0
actionpack,8.1.3,815491897,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/actionpack,README.rdoc,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/actionpack/CHANGELOG.md,https://rubygems.org/gems/actionpack,21.3
parallel,2.2.0,811681714,hand-written site; tool-generated; github wiki; homepage,5,https://github.com/grosser/parallel/blob/v2.1.0/Readme.md,https://rubydoc.info/gems/parallel,,,,,https://github.com/grosser/parallel,,https://github.com/grosser/parallel/wiki,,https://github.com/grosser/parallel,https://github.com/grosser/parallel/blob/v2.1.0/CHANGELOG.md,https://rubygems.org/gems/parallel,17.7
tilt,2.9.0,785021188,hand-written site; tool-generated; github wiki; homepage,5,https://tilt.jeremyevans.net,https://rubydoc.info/gems/tilt,,,,,https://github.com/rtomayko/tilt,,https://github.com/rtomayko/tilt/wiki,,https://github.com/jeremyevans/tilt,https://github.com/jeremyevans/tilt/blob/master/CHANGELOG.md,https://rubygems.org/gems/tilt,35.1
ast,2.4.3,783778184,hand-written site; tool-generated; readme; github wiki; homepage,4,http://whitequark.github.io/ast,https://rubydoc.info/gems/ast,README.YARD.md,,,,https://github.com/whitequark/ast,,https://github.com/whitequark/ast/wiki,,https://whitequark.github.io/ast/,,https://rubygems.org/gems/ast,88.9
rails,8.1.3,779205830,hand-written site; readme; github wiki; homepage,4,https://api.rubyonrails.org/v8.1.3.1/,,README.md,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/releases/tag/v8.1.3.1,https://rubygems.org/gems/rails,
railties,8.1.3,777205380,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/railties,README.rdoc,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/railties/CHANGELOG.md,https://rubygems.org/gems/railties,14.9
method_source,1.1.0,767938956,hand-written site; tool-generated; readme; github wiki; homepage,5,http://banisterfiend.wordpress.com,https://rubydoc.info/gems/method_source,README.markdown,,,,https://github.com/banister/method_source,,https://github.com/banister/method_source/wiki,,http://banisterfiend.wordpress.com,https://github.com/banister/method_source/blob/master/CHANGELOG.md,https://rubygems.org/gems/method_source,72.0
actionview,8.1.3,766268811,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/actionview,README.rdoc,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/actionview/CHANGELOG.md,https://rubygems.org/gems/actionview,31.2
actionmailer,8.1.3,763842759,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/actionmailer,README.rdoc,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/actionmailer/CHANGELOG.md,https://rubygems.org/gems/actionmailer,39.9
ruby-progressbar,1.13.0,735115064,hand-written site; tool-generated; readme; github wiki; homepage,5,https://github.com/jfelchner/ruby-progressbar/tree/releases/v1.13.0,https://rubydoc.info/gems/ruby-progressbar,README.md,,,,https://github.com/jfelchner/ruby-progressbar,,https://github.com/jfelchner/ruby-progressbar/wiki,,https://github.com/jfelchner/ruby-progressbar,https://github.com/jfelchner/ruby-progressbar/blob/master/CHANGELOG.md,https://rubygems.org/gems/ruby-progressbar,1.2
rubocop,1.90.0,734707853,hand-written site; tool-generated; readme; github wiki; homepage,5,https://docs.rubocop.org/rubocop/1.90/,https://rubydoc.info/gems/rubocop,README.md,,,,https://github.com/rubocop/rubocop,,https://github.com/rubocop/rubocop/wiki,,https://rubocop.org/,https://github.com/rubocop/rubocop/releases/tag/v1.90.0,https://rubygems.org/gems/rubocop,11.3
connection_pool,3.0.2,714121393,hand-written site; tool-generated; readme; github wiki; homepage,5,https://github.com/mperham/connection_pool/wiki,https://rubydoc.info/gems/connection_pool,README.md,,,,https://github.com/mperham/connection_pool,,https://github.com/mperham/connection_pool/wiki,,https://github.com/mperham/connection_pool,https://github.com/mperham/connection_pool/blob/main/Changes.md,https://rubygems.org/gems/connection_pool,56.1
excon,1.7.1,699638385,hand-written site; tool-generated; readme; github wiki; homepage,5,https://github.com/excon/excon/blob/master/README.md,https://rubydoc.info/gems/excon,README.md,,,,https://github.com/excon/excon,,https://github.com/excon/excon/wiki,,https://github.com/excon/excon,https://github.com/excon/excon/blob/master/changelog.txt,https://rubygems.org/gems/excon,20.5
activejob,8.1.3,696010000,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/activejob,README.md,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/activejob/CHANGELOG.md,https://rubygems.org/gems/activejob,17.2
globalid,1.4.0,655044043,hand-written site; tool-generated; readme; github wiki; homepage,5,http://www.rubyonrails.org,https://rubydoc.info/gems/globalid,README.md,,,,https://github.com/rails/globalid,,https://github.com/rails/globalid/wiki,,http://www.rubyonrails.org,https://github.com/rails/globalid/releases/tag/v1.4.0,https://rubygems.org/gems/globalid,19.2
coderay,1.1.3,633559883,hand-written site; tool-generated; readme; github wiki; homepage,4,http://coderay.rubychan.de,https://www.rubydoc.info/gems/coderay/1.1.3,README_INDEX.rdoc,,,,https://github.com/rubychan/coderay,,https://github.com/rubychan/coderay/wiki,,http://coderay.rubychan.de,,https://rubygems.org/gems/coderay,33.2
pry,0.16.0,627158033,hand-written site; tool-generated; readme; github wiki; homepage,5,http://pry.github.io,https://rubydoc.info/gems/pry,README.md,,,,https://github.com/pry/pry,,https://github.com/pry/pry/wiki,,http://pry.github.io,https://github.com/pry/pry/blob/master/CHANGELOG.md,https://rubygems.org/gems/pry,48.3
thread_safe,0.3.6,609501804,hand-written site; tool-generated; readme; github wiki; homepage,4,http://ruby-concurrency.github.io/thread_safe/frames.html,https://rubydoc.info/gems/thread_safe,README.md,,,,https://github.com/ruby-concurrency/thread_safe,,https://github.com/ruby-concurrency/thread_safe/wiki,,https://github.com/ruby-concurrency/thread_safe,,https://rubygems.org/gems/thread_safe,9.8
puma,8.0.2,595931815,hand-written site; tool-generated; readme; docs folder; github wiki; homepage,5,https://puma.io,https://rubydoc.info/gems/puma,README.md,Yes,docs/5.0-Upgrade.md; docs/6.0-Upgrade.md; docs/7.0-Upgrade.md; docs/8.0-Upgrade.md; docs/architecture.md; docs/compile_options.md; docs/deployment.md; docs/fork_worker.md; docs/grpc.md; docs/images/favicon.svg; docs/images/puma-connection-flow-no-reactor.png; docs/images/puma-connection-flow.png; docs/images/puma-general-arch.png; docs/images/running-puma.svg; docs/images/standard-logo.svg; docs/j,,https://github.com/puma/puma,,https://github.com/puma/puma/wiki,,https://puma.io,https://github.com/puma/puma/blob/main/History.md,https://rubygems.org/gems/puma,38.3
actioncable,8.1.3,594202807,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/actioncable,README.md,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/actioncable/CHANGELOG.md,https://rubygems.org/gems/actioncable,17.0
rubocop-ast,1.50.0,552455088,hand-written site; tool-generated; readme; github wiki; homepage,5,https://docs.rubocop.org/rubocop-ast/,https://rubydoc.info/gems/rubocop-ast,README.md,,,,https://github.com/rubocop/rubocop-ast,,https://github.com/rubocop/rubocop-ast/wiki,,https://www.rubocop.org/,https://github.com/rubocop/rubocop-ast/blob/master/CHANGELOG.md,https://rubygems.org/gems/rubocop-ast,46.8
activestorage,8.1.3,530725185,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/activestorage,README.md,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/activestorage/CHANGELOG.md,https://rubygems.org/gems/activestorage,21.8
rack-protection,4.2.1,512153202,hand-written site; tool-generated; readme; github wiki; homepage,4,http://sinatrarb.com/protection/,https://www.rubydoc.info/gems/rack-protection,README.md,,,,https://github.com/sinatra/sinatra,,https://github.com/sinatra/sinatra/wiki,,http://sinatrarb.com/protection/,,https://rubygems.org/gems/rack-protection,3.5
msgpack,1.8.4,509308157,hand-written site; tool-generated; readme; github wiki; homepage,5,https://github.com/msgpack/msgpack/blob/master/spec.md,https://rubydoc.info/gems/msgpack,README.md,,,,https://github.com/msgpack/msgpack-ruby,,https://github.com/msgpack/msgpack-ruby/wiki,,https://msgpack.org/,https://github.com/msgpack/msgpack-ruby/blob/master/ChangeLog,https://rubygems.org/gems/msgpack,4.4
docile,1.4.1,496511855,hand-written site; tool-generated; readme; github wiki; homepage,5,https://ms-ati.github.io/docile/,https://rubydoc.info/gems/docile,README.md,,,,https://github.com/ms-ati/docile,,https://github.com/ms-ati/docile/wiki,,https://ms-ati.github.io/docile/,https://github.com/ms-ati/docile/blob/main/HISTORY.md,https://rubygems.org/gems/docile,60.0
pg,1.6.3,465126164,hand-written site; tool-generated; readme; github wiki; homepage,5,http://deveiate.org/code/pg,https://rubydoc.info/gems/pg,README-OS_X.rdoc,,,,https://github.com/ged/ruby-pg,,https://github.com/ged/ruby-pg/wiki,,https://github.com/ged/ruby-pg,https://github.com/ged/ruby-pg/blob/master/CHANGELOG.md,https://rubygems.org/gems/pg,39.3
google-protobuf,4.36.1,446985529,hand-written site; tool-generated; github wiki; homepage,4,https://developers.google.com/protocol-buffers,https://rubydoc.info/gems/google-protobuf,,,,,https://github.com/protocolbuffers/protobuf,,https://github.com/protocolbuffers/protobuf/wiki,,https://developers.google.com/protocol-buffers,,https://rubygems.org/gems/google-protobuf,27.4
actiontext,8.1.3,436348849,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/actiontext,README.md,,,,https://github.com/anonyfox/actiontext,,https://github.com/anonyfox/actiontext/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/actiontext/CHANGELOG.md,https://rubygems.org/gems/actiontext,8.7
actionmailbox,8.1.3,436176913,hand-written site; tool-generated; readme; github wiki; homepage,5,https://api.rubyonrails.org/v8.1.3.1/,https://rubydoc.info/gems/actionmailbox,README.md,,,,https://github.com/rails/rails,,https://github.com/rails/rails/wiki,,https://rubyonrails.org,https://github.com/rails/rails/blob/v8.1.3.1/actionmailbox/CHANGELOG.md,https://rubygems.org/gems/actionmailbox,7.8
rspec-rails,8.0.4,403443148,hand-written site; tool-generated; readme; github wiki; homepage,5,https://rspec.info/documentation/,https://rubydoc.info/gems/rspec-rails,README.md,,,,https://github.com/rspec/rspec-rails,,https://github.com/rspec/rspec-rails/wiki,,https://github.com/rspec/rspec-rails,https://github.com/rspec/rspec-rails/blob/v8.0.4/Changelog.md,https://rubygems.org/gems/rspec-rails,29.5
sass,3.7.4,365189059,hand-written site; tool-generated; readme; github wiki; homepage,4,https://sass-lang.com/,https://rubydoc.info/gems/sass,README.md,,,,https://github.com/sass/ruby-sass,,https://github.com/sass/ruby-sass/wiki,,https://sass-lang.com/,,https://rubygems.org/gems/sass,56.6
sinatra,4.2.1,353765751,hand-written site; tool-generated; readme; github wiki; homepage,5,http://sinatrarb.com/,https://www.rubydoc.info/gems/sinatra,README.md,,,,https://github.com/sinatra/sinatra,,https://github.com/sinatra/sinatra/wiki,,http://sinatrarb.com/,https://github.com/sinatra/sinatra/blob/main/CHANGELOG.md,https://rubygems.org/gems/sinatra,37.8
selenium-webdriver,4.48.0,353688503,hand-written site; tool-generated; readme; github docs; github wiki; github pages; homepage,7,https://www.selenium.dev/documentation/?tab=ruby,https://rubydoc.info/gems/selenium-webdriver,README.md,,,,https://github.com/seleniumhq/selenium,https://github.com/seleniumhq/selenium/tree/HEAD/docs,https://github.com/seleniumhq/selenium/wiki,https://selenium.dev,https://selenium.dev,https://github.com/SeleniumHQ/selenium/blob/trunk/rb/CHANGES,https://rubygems.org/gems/selenium-webdriver,16.6
rdoc,8.0.0,336704129,hand-written site; tool-generated; readme; docs folder; github wiki; homepage,5,https://ruby.github.io/rdoc,https://rubydoc.info/gems/rdoc,README.md,Yes,doc/markup_reference/markdown.md; doc/markup_reference/rdoc.rdoc,,https://github.com/ruby/rdoc,,https://github.com/ruby/rdoc/wiki,,https://ruby.github.io/rdoc,https://github.com/ruby/rdoc/releases,https://rubygems.org/gems/rdoc,17.0
sidekiq,8.1.7,332028509,hand-written site; tool-generated; readme; github wiki; homepage,5,https://github.com/sidekiq/sidekiq/wiki,https://rubydoc.info/gems/sidekiq,README.md,,,,https://github.com/mperham/sidekiq,,https://github.com/mperham/sidekiq/wiki,,https://sidekiq.org,https://github.com/sidekiq/sidekiq/blob/main/Changes.md,https://rubygems.org/gems/sidekiq,22.3
rubocop-performance,1.27.0,321199710,hand-written site; tool-generated; readme; github wiki; homepage,5,https://docs.rubocop.org/rubocop-performance/1.27/,https://rubydoc.info/gems/rubocop-performance,README.md,,,,https://github.com/rubocop/rubocop-performance,,https://github.com/rubocop/rubocop-performance/wiki,,https://docs.rubocop.org/rubocop-performance/,https://github.com/rubocop/rubocop-performance/blob/master/CHANGELOG.md,https://rubygems.org/gems/rubocop-performance,4.0
rouge,5.1.0,319732219,hand-written site; tool-generated; github wiki; homepage,5,https://rouge-ruby.github.io/docs/,https://rubydoc.info/gems/rouge,,,,,https://github.com/rouge-ruby/rouge,,https://github.com/rouge-ruby/rouge/wiki,,http://rouge.jneen.net/,https://github.com/rouge-ruby/rouge/blob/main/CHANGELOG.md,https://rubygems.org/gems/rouge,12.2
oj,3.17.6,302456970,hand-written site; tool-generated; readme; github wiki; homepage,5,http://www.ohler.com/oj/doc/index.html,https://rubydoc.info/gems/oj,README.md,,,,https://github.com/ohler55/oj,,https://github.com/ohler55/oj/wiki,,http://www.ohler.com/oj/,https://github.com/ohler55/oj/blob/master/CHANGELOG.md,https://rubygems.org/gems/oj,9.4
rubocop-rails,2.37.0,301258033,hand-written site; tool-generated; readme; github wiki; homepage,5,https://docs.rubocop.org/rubocop-rails/2.37/,https://rubydoc.info/gems/rubocop-rails,README.md,,,,https://github.com/rubocop/rubocop-rails,,https://github.com/rubocop/rubocop-rails/wiki,,https://docs.rubocop.org/rubocop-rails/,https://github.com/rubocop/rubocop-rails/blob/master/CHANGELOG.md,https://rubygems.org/gems/rubocop-rails,5.7
erubis,2.7.0,300263403,hand-written site; tool-generated; readme; docs folder; homepage,3,http://www.kuwata-lab.com/erubis/,https://rubydoc.info/gems/erubis,README.txt,Yes,doc/docstyle.css; doc/users-guide.html,,,,,,http://www.kuwata-lab.com/erubis/,,https://rubygems.org/gems/erubis,6.6
sass-rails,6.0.0,293027871,hand-written site; readme; github wiki; homepage,3,https://github.com/rails/sass-rails/blob/master/README.markdown,,README.md,,,,https://github.com/rails/sass-rails,,https://github.com/rails/sass-rails/wiki,,https://github.com/rails/sass-rails,,https://rubygems.org/gems/sass-rails,
mustermann,4.0.0,291677604,hand-written site; tool-generated; readme; github wiki; homepage,5,https://github.com/sinatra/mustermann/tree/main/mustermann#readme,https://rubydoc.info/gems/mustermann,README.md,,,,https://github.com/sinatra/mustermann,,https://github.com/sinatra/mustermann/wiki,,https://github.com/sinatra/mustermann,https://github.com/sinatra/mustermann/blob/main/CHANGELOG.md,https://rubygems.org/gems/mustermann,76.7
rubocop-rspec,3.10.2,290638447,hand-written site; tool-generated; readme; github wiki; homepage,5,https://docs.rubocop.org/rubocop-rspec/,https://rubydoc.info/gems/rubocop-rspec,README.md,,,,https://github.com/rubocop-hq/rubocop-rspec,,https://github.com/rubocop-hq/rubocop-rspec/wiki,,https://github.com/rubocop/rubocop-rspec,https://github.com/rubocop/rubocop-rspec/blob/master/CHANGELOG.md,https://rubygems.org/gems/rubocop-rspec,3.8
google-apis-core,1.2.5,280026305,hand-written site; tool-generated; github wiki; homepage,5,https://googleapis.dev/ruby/google-apis-core/v1.2.5,https://rubydoc.info/gems/google-apis-core,,,,,https://github.com/googleapis/google-api-ruby-client,,https://github.com/googleapis/google-api-ruby-client/wiki,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/google-apis-core/CHANGELOG.md,https://rubygems.org/gems/google-apis-core,60.0
google-cloud-core,1.9.0,278167727,hand-written site; tool-generated; readme; github wiki; homepage,4,http://googlecloudplatform.github.io/google-cloud-ruby/#/docs/google-cloud-core/latest,https://rubydoc.info/gems/google-cloud-core,README.md,,,,https://github.com/googleapis/google-cloud-ruby,,https://github.com/googleapis/google-cloud-ruby/wiki,,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-core,,https://rubygems.org/gems/google-cloud-core,71.4
oauth2,2.0.25,273444936,hand-written site; tool-generated; readme; github wiki; homepage,5,https://oauth2.galtzo.com,https://www.rubydoc.info/gems/oauth2/2.0.25,README.md,,,,https://github.com/ruby-oauth/oauth2,,https://github.com/ruby-oauth/oauth2/wiki,,https://oauth2.galtzo.com,https://github.com/ruby-oauth/oauth2/blob/v2.0.25/CHANGELOG.md,https://rubygems.org/gems/oauth2,72.7
shoulda-matchers,8.0.1,270007865,hand-written site; tool-generated; readme; docs folder; github wiki; homepage,5,https://matchers.shoulda.io/docs,https://rubydoc.info/gems/shoulda-matchers,README.md,Yes,docs/errors/NonCaseSwappableValueError.md,,https://github.com/thoughtbot/shoulda-matchers,,https://github.com/thoughtbot/shoulda-matchers/wiki,,https://matchers.shoulda.io,https://github.com/thoughtbot/shoulda-matchers/blob/main/CHANGELOG.md,https://rubygems.org/gems/shoulda-matchers,0.9
coffee-script-source,1.12.2,264795892,hand-written site; tool-generated; homepage,3,http://coffeescript.org,https://www.rubydoc.info/gems/coffee-script-source/1.12.2,,,,,,,,,http://coffeescript.org,,https://rubygems.org/gems/coffee-script-source,0.0
coffee-script,2.4.1,255899896,hand-written site; tool-generated; readme; github wiki; homepage,4,http://coffeescript.org/,https://rubydoc.info/gems/coffee-script,README.md,,,,https://github.com/rails/ruby-coffee-script,,https://github.com/rails/ruby-coffee-script/wiki,,http://github.com/josh/ruby-coffee-script,,https://rubygems.org/gems/coffee-script,10.0
trailblazer-option,0.1.2,250899606,hand-written site; tool-generated; readme; docs folder; homepage,3,https://trailblazer.to/,https://www.rubydoc.info/gems/trailblazer-option/0.1.2,README.md,Yes,test/docs/option_test.rb,,,,,,https://trailblazer.to/,,https://rubygems.org/gems/trailblazer-option,71.4
kramdown,2.5.2,249408655,hand-written site; tool-generated; readme; github wiki; homepage,4,http://kramdown.gettalong.org/rdoc/,https://rubydoc.info/gems/kramdown,README.md,,,,https://github.com/gettalong/kramdown,,https://github.com/gettalong/kramdown/wiki,,http://kramdown.gettalong.org,,https://rubygems.org/gems/kramdown,42.4
uri,1.1.1,239996610,hand-written site; tool-generated; readme; docs folder; github wiki; homepage,5,https://ruby.github.io/uri/,https://rubydoc.info/gems/uri,README.md,Yes,docs/kernel.rb,,https://github.com/ruby/uri,,https://github.com/ruby/uri/wiki,,https://github.com/ruby/uri,https://github.com/ruby/uri/releases,https://rubygems.org/gems/uri,84.6
