package,version,status,asset_kind,tfm,assembly,assembly_bytes,bytes_fetched,nupkg_bytes,public_types,methods_public,properties,events,ctors,operators,api_total,methods_private,methods_protected,methods_internal,m_static,m_virtual,m_abstract,m_sealed,m_generic,t_interface,t_abstract,t_sealed,fields_public,all_types,methoddef_rows,typedef_rows
runtime.linux-musl-arm64.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,52643.0,52643.0,,,,,,,,,,,,,,,,,,,,,,
runtime.linux-musl-x64.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,52808.0,52808.0,,,,,,,,,,,,,,,,,,,,,,
runtime.maccatalyst-arm64.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,57171.0,57171.0,,,,,,,,,,,,,,,,,,,,,,
runtime.linux-bionic-x64.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,52854.0,52854.0,,,,,,,,,,,,,,,,,,,,,,
runtime.linux-bionic-arm64.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,52593.0,52593.0,,,,,,,,,,,,,,,,,,,,,,
runtime.android-arm64.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,52572.0,52572.0,,,,,,,,,,,,,,,,,,,,,,
Xamarin.Android.Support.Transition,28.0.0.3,ok,,monoandroid70,lib/monoandroid70/Xamarin.Android.Support.Transition.dll,73880.0,88430.0,781844.0,16.0,50.0,49.0,0.0,26.0,0.0,99.0,,,,,,,,,,,,,,259.0,24.0
Volo.Abp.Json.SystemTextJson,10.6.0,ok,,netstandard2.1,lib/netstandard2.1/Volo.Abp.Json.SystemTextJson.dll,23552.0,77482.0,129890.0,18.0,35.0,12.0,0.0,19.0,0.0,47.0,,,,,,,,,,,,,,99.0,32.0
runtime.linux-musl-arm.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,51494.0,51494.0,,,,,,,,,,,,,,,,,,,,,,
runtime.android-arm.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,51508.0,51508.0,,,,,,,,,,,,,,,,,,,,,,
SerilogTraceListener,3.2.0,ok,,netstandard2.0,lib/netstandard2.0/SerilogTraceListener.dll,9216.0,36420.0,31730.0,1.0,16.0,1.0,0.0,3.0,0.0,17.0,,,,,,,,,,,,,,30.0,3.0
HotChocolate.Execution.Projections,16.6.3,ok,,net11.0,lib/net11.0/HotChocolate.Execution.Projections.dll,41472.0,84329.0,100146.0,3.0,14.0,18.0,0.0,0.0,0.0,32.0,,,,,,,,,,,,,,178.0,30.0
runtime.maccatalyst-x64.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,57194.0,57194.0,,,,,,,,,,,,,,,,,,,,,,
GreenDonut.Data.Abstractions,16.6.3,ok,,net11.0,lib/net11.0/GreenDonut.Data.Abstractions.dll,5632.0,40003.0,37117.0,3.0,4.0,1.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,5.0,4.0
GreenDonut.Data,16.6.3,ok,,net11.0,lib/net11.0/GreenDonut.Data.dll,80896.0,102494.0,188997.0,23.0,73.0,66.0,0.0,10.0,4.0,139.0,,,,,,,,,,,,,,432.0,89.0
MimeTypeMapOfficial,1.0.17,ok,,netstandard2.0,lib/netstandard2.0/MimeTypes.dll,40960.0,77827.0,70773.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,5.0,2.0
Snapshooter,1.3.1,ok,,netstandard2.0,lib/netstandard2.0/Snapshooter.dll,40960.0,84941.0,241836.0,47.0,116.0,11.0,0.0,41.0,0.0,127.0,,,,,,,,,,,,,,260.0,69.0
Volo.Abp.Json.Abstractions,10.6.0,ok,,netstandard2.1,lib/netstandard2.1/Volo.Abp.Json.Abstractions.dll,5632.0,68572.0,65907.0,3.0,3.0,2.0,0.0,2.0,0.0,5.0,,,,,,,,,,,,,,14.0,9.0
NGraphics,0.9.24,ok,,netstandard2.0,lib/netstandard2.0/NGraphics.dll,106496.0,111034.0,252136.0,63.0,403.0,92.0,0.0,80.0,42.0,495.0,,,,,,,,,,,,,,751.0,87.0
Microsoft.NET.Workloads.10.0.200.Msi.x64,10.204.1,metapackage,,,,,65558.0,363555.0,,,,,,,,,,,,,,,,,,,,,,
DeviceDetector.NET,6.5.2,ok,,netstandard2.0,lib/netstandard2.0/DeviceDetector.NET.dll,1994240.0,548144.0,2464927.0,84.0,218.0,157.0,0.0,63.0,0.0,375.0,,,,,,,,,,,,,,687.0,110.0
Jil,2.17.0,ok,,netstandard2.0,lib/netstandard2.0/Jil.dll,506880.0,227473.0,512941.0,11.0,15.0,2306.0,0.0,9.0,0.0,2321.0,,,,,,,,,,,,,,3944.0,528.0
nbgv,3.10.94,tools_only,,,,,65558.0,43062112.0,,,,,,,,,,,,,,,,,,,,,,
GeoTimeZone,6.1.0,ok,,netstandard2.1,lib/netstandard2.1/GeoTimeZone.dll,3535872.0,2760975.0,13493561.0,2.0,1.0,6.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,34.0,12.0
MemoryPack.Core,1.21.4,ok,,netstandard2.1,lib/netstandard2.1/MemoryPack.Core.dll,197632.0,132989.0,231492.0,150.0,487.0,42.0,0.0,164.0,2.0,529.0,,,,,,,,,,,,,,854.0,193.0
EPPlus.Core,1.5.4,ok,,netstandard2.0,lib/netstandard2.0/EPPlus.Core.dll,1258496.0,499441.0,3235290.0,717.0,997.0,1749.0,8.0,431.0,10.0,2754.0,,,,,,,,,,,,,,6802.0,1006.0
Xamarin.Google.Code.FindBugs.JSR305,3.0.2.24,ok,,net10.0-android36.0,lib/net10.0-android36.0/Jsr305Binding.dll,102200.0,97104.0,277040.0,64.0,20.0,149.0,0.0,37.0,0.0,169.0,,,,,,,,,,,,,,801.0,101.0
GraphQL.Server.Core,5.2.2,ok,,netstandard2.0,lib/netstandard2.0/GraphQL.Server.Core.dll,26112.0,52975.0,36291.0,10.0,19.0,12.0,0.0,5.0,0.0,31.0,,,,,,,,,,,,,,74.0,26.0
Prometheus.Client,6.3.0,ok,,netstandard2.0,lib/netstandard2.0/Prometheus.Client.dll,79872.0,101371.0,170121.0,23.0,122.0,75.0,0.0,18.0,0.0,197.0,,,,,,,,,,,,,,497.0,74.0
LaunchDarkly.JsonStream,1.2.7,ok,,netstandard2.0,lib/netstandard2.0/LaunchDarkly.JsonStream.dll,38072.0,86026.0,211068.0,21.0,94.0,35.0,0.0,5.0,4.0,129.0,,,,,,,,,,,,,,251.0,35.0
Xamarin.Android.Glide.Annotations,5.0.9,ok,,net10.0-android36.0,lib/net10.0-android36.0/Xamarin.Android.Glide.Annotations.dll,15672.0,75336.0,76864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,1.0
NLog.Database,6.0.3,ok,,netstandard2.1,lib/netstandard2.1/NLog.Database.dll,36352.0,81931.0,127959.0,4.0,12.0,49.0,0.0,8.0,0.0,61.0,,,,,,,,,,,,,,154.0,19.0
MartinCostello.Logging.XUnit,0.7.1,ok,,netstandard2.0,lib/netstandard2.0/MartinCostello.Logging.XUnit.dll,25088.0,77465.0,93688.0,10.0,34.0,22.0,0.0,9.0,0.0,56.0,,,,,,,,,,,,,,150.0,36.0
System.Linq.AsyncEnumerable,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Linq.AsyncEnumerable.dll,460112.0,219556.0,885689.0,6.0,191.0,126.0,0.0,0.0,0.0,317.0,,,,,,,,,,,,,,1878.0,223.0
XLabs.Forms,2.0.5782,ok,,wp8,lib/wp8/XLabs.Forms.dll,173568.0,133642.0,734431.0,123.0,148.0,346.0,19.0,101.0,0.0,513.0,,,,,,,,,,,,,,1261.0,164.0
runtime.osx.10.10-x64.CoreCompat.System.Drawing,6.0.5.128,ok,,netstandard2.0,lib/netstandard2.0/runtime.osx.10.10-x64.CoreCompat.System.Drawing.dll,4608.0,67637.0,3355608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,1.0
AdaptiveCards,3.1.0,ok,,netstandard2.0,lib/netstandard2.0/AdaptiveCards.dll,385536.0,189443.0,599071.0,164.0,239.0,464.0,0.0,171.0,11.0,703.0,,,,,,,,,,,,,,1376.0,188.0
Microsoft.AspNet.WebApi.Versioning,5.1.0,ok,,net45,lib/net45/Microsoft.AspNet.WebApi.Versioning.dll,147872.0,134228.0,147283.0,76.0,201.0,188.0,0.0,76.0,6.0,389.0,,,,,,,,,,,,,,904.0,171.0
dotless,1.6.7,metapackage,,,,,11958.0,11958.0,,,,,,,,,,,,,,,,,,,,,,
NLog.Web,6.2.0,ok,,net46,lib/net46/NLog.Web.dll,90112.0,102740.0,113143.0,62.0,78.0,121.0,2.0,60.0,0.0,201.0,,,,,,,,,,,,,,569.0,96.0
Selenium.WebDriver.IEDriver,4.14.0,metapackage,,,,,65558.0,1104147.0,,,,,,,,,,,,,,,,,,,,,,
Smidge,4.6.0,ok,,net8.0,lib/net8.0/Smidge.dll,58880.0,91884.0,71203.0,18.0,41.0,30.0,0.0,16.0,0.0,71.0,,,,,,,,,,,,,,213.0,55.0
Nethereum.ABI,6.1.0,ok,,netstandard2.0,lib/netstandard2.0/Nethereum.ABI.dll,151184.0,132869.0,541917.0,145.0,459.0,208.0,0.0,132.0,0.0,667.0,,,,,,,,,,,,,,1123.0,173.0
Microsoft.Azure.Kusto.Data,14.2.1,ok,,netstandard2.0,lib/netstandard2.0/Kusto.Data.dll,1662768.0,560101.0,2526880.0,794.0,3203.0,779.0,4.0,1040.0,2.0,3986.0,,,,,,,,,,,,,,7206.0,1071.0
SimpleInjector.Integration.WebApi,5.5.0,ok,,net45,lib/net45/SimpleInjector.Integration.WebApi.dll,15872.0,35648.0,28032.0,3.0,6.0,2.0,0.0,2.0,0.0,8.0,,,,,,,,,,,,,,35.0,14.0
Svg,3.4.8,ok,,netstandard2.1,lib/netstandard2.1/Svg.dll,694272.0,280829.0,1962251.0,244.0,529.0,950.0,17.0,232.0,11.0,1496.0,,,,,,,,,,,,,,4562.0,486.0
AWS.Logger.NLog,5.0.1,ok,,netstandard2.0,lib/netstandard2.0/NLog.AWS.Logger.dll,22184.0,79156.0,93162.0,1.0,3.0,18.0,0.0,1.0,0.0,21.0,,,,,,,,,,,,,,43.0,2.0
Dapper.FluentMap,2.0.0,ok,,netstandard2.0,lib/netstandard2.0/Dapper.FluentMap.dll,20992.0,34413.0,24428.0,17.0,48.0,26.0,0.0,14.0,0.0,74.0,,,,,,,,,,,,,,143.0,29.0
AspNetCore.HealthChecks.CosmosDb,9.0.0,ok,,netstandard2.0,lib/netstandard2.0/HealthChecks.CosmosDb.dll,18432.0,62422.0,48974.0,3.0,2.0,3.0,0.0,2.0,0.0,5.0,,,,,,,,,,,,,,21.0,14.0
PowerShell,7.6.5,tools_only,,,,,175127.0,43357255.0,,,,,,,,,,,,,,,,,,,,,,
Abp.ZeroCore,10.5.0,ok,,net9.0,lib/net9.0/Abp.ZeroCore.dll,418816.0,210456.0,171679.0,25.0,518.0,88.0,0.0,21.0,0.0,606.0,,,,,,,,,,,,,,1568.0,429.0
Unity.WebAPI,5.4.0,ok,,net45,lib/net45/Unity.WebApi.dll,5632.0,28594.0,25545.0,2.0,4.0,1.0,0.0,2.0,0.0,5.0,,,,,,,,,,,,,,8.0,3.0
Volo.Abp.MultiTenancy.Abstractions,10.6.0,ok,,netstandard2.1,lib/netstandard2.1/Volo.Abp.MultiTenancy.Abstractions.dll,27648.0,76229.0,119473.0,34.0,21.0,40.0,0.0,20.0,0.0,61.0,,,,,,,,,,,,,,120.0,41.0
EFCore.BulkExtensions.Sqlite,10.0.1,ok,,net10.0,lib/net10.0/EFCore.BulkExtensions.Sqlite.dll,39424.0,83407.0,106153.0,4.0,27.0,5.0,0.0,4.0,0.0,32.0,,,,,,,,,,,,,,85.0,21.0
NJsonSchema.CodeGeneration.TypeScript,11.6.1,ok,,netstandard2.0,lib/netstandard2.0/NJsonSchema.CodeGeneration.TypeScript.dll,73216.0,91880.0,110947.0,16.0,15.0,118.0,0.0,14.0,0.0,133.0,,,,,,,,,,,,,,239.0,32.0
NAudio,3.0.1,ok,,net9.0,lib/net9.0/NAudio.dll,10240.0,49787.0,44218.0,1.0,4.0,5.0,0.0,2.0,0.0,9.0,,,,,,,,,,,,,,19.0,5.0
Abp.AutoMapper,10.5.0,ok,,net9.0,lib/net9.0/Abp.AutoMapper.dll,19968.0,40572.0,30560.0,14.0,14.0,11.0,0.0,12.0,0.0,25.0,,,,,,,,,,,,,,74.0,24.0
ProjNet,2.1.0,ok,,netstandard2.1,lib/netstandard2.1/ProjNET.dll,127488.0,116521.0,185187.0,46.0,171.0,222.0,0.0,30.0,0.0,393.0,,,,,,,,,,,,,,720.0,81.0
AspectCore.Extensions.Reflection,3.0.0,ok,,net10.0,lib/net10.0/AspectCore.Extensions.Reflection.dll,54272.0,88614.0,117026.0,19.0,98.0,25.0,0.0,5.0,2.0,123.0,,,,,,,,,,,,,,317.0,59.0
Spectre.Console.Cli,0.55.0,ok,,netstandard2.0,lib/netstandard2.0/Spectre.Console.Cli.dll,867840.0,535236.0,1391625.0,186.0,445.0,707.0,0.0,42.0,0.0,1152.0,,,,,,,,,,,,,,3811.0,663.0
Microsoft.ClearScript.V8.Native.linux-x64,7.5.1,metapackage,,,,,65558.0,16374073.0,,,,,,,,,,,,,,,,,,,,,,
itext7.bouncy-castle-adapter,9.7.0,metapackage,,,,,30625.0,30625.0,,,,,,,,,,,,,,,,,,,,,,
HarfBuzzSharp.NativeAssets.WebAssembly,14.2.1.102,metapackage,,,,,65558.0,24329207.0,,,,,,,,,,,,,,,,,,,,,,
itextsharp.xmlworker,5.5.13.6,ok,,net461,lib/net461/itextsharp.xmlworker.dll,176336.0,143711.0,106917.0,163.0,503.0,77.0,0.0,200.0,0.0,580.0,,,,,,,,,,,,,,937.0,180.0
Serilog.Sinks.TestCorrelator,4.0.2,ok,,netstandard2.0,lib/netstandard2.0/Serilog.Sinks.TestCorrelator.dll,16384.0,73109.0,95640.0,7.0,22.0,8.0,0.0,4.0,0.0,30.0,,,,,,,,,,,,,,94.0,24.0
Sep,0.17.0,ok,,net10.0,lib/net10.0/Sep.dll,169472.0,136958.0,337165.0,34.0,196.0,173.0,0.0,22.0,9.0,369.0,,,,,,,,,,,,,,1079.0,137.0
EntityFramework.SqlServerCompact,6.5.2,ok,,net45,lib/net45/EntityFramework.SqlServerCompact.dll,290888.0,143936.0,201170.0,3.0,130.0,85.0,0.0,1.0,0.0,215.0,,,,,,,,,,,,,,702.0,63.0
Microsoft.ML.OnnxRuntime.Managed,1.29.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.ML.OnnxRuntime.dll,233272.0,156608.0,1013591.0,368.0,1209.0,225.0,0.0,333.0,16.0,1434.0,,,,,,,,,,,,,,2184.0,427.0
Volo.Abp.AspNetCore.Mvc.Contracts,10.6.0,ok,,netstandard2.1,lib/netstandard2.1/Volo.Abp.AspNetCore.Mvc.Contracts.dll,32256.0,78926.0,149390.0,49.0,6.0,132.0,0.0,46.0,0.0,138.0,,,,,,,,,,,,,,318.0,55.0
Flexygo,9.2.0.27,ok,,net46,lib/net46/Moq.dll,188928.0,667608.0,261626395.0,55.0,236.0,160.0,0.0,16.0,2.0,396.0,,,,,,,,,,,,,,1279.0,248.0
Microsoft.VisualStudio.Utilities,17.14.40264,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.VisualStudio.Utilities.dll,1035336.0,430555.0,2550067.0,298.0,802.0,707.0,47.0,203.0,28.0,1556.0,,,,,,,,,,,,,,4148.0,891.0
NMemory,3.1.6,ok,,netstandard2.0,lib/netstandard2.0/NMemory.dll,169984.0,139955.0,248877.0,186.0,401.0,279.0,2.0,124.0,13.0,682.0,,,,,,,,,,,,,,1433.0,293.0
JasperFx.CodeGeneration,3.7.2,ok,,net9.0,lib/net9.0/JasperFx.CodeGeneration.dll,107520.0,113186.0,243204.0,79.0,228.0,168.0,0.0,81.0,2.0,396.0,,,,,,,,,,,,,,854.0,141.0
GraphQL.MicrosoftDI,8.8.5,ok,,netstandard2.0,lib/netstandard2.0/GraphQL.MicrosoftDI.dll,131584.0,153846.0,202626.0,22.0,99.0,120.0,0.0,21.0,0.0,219.0,,,,,,,,,,,,,,480.0,139.0
NServiceBus.Metrics,6.0.1,ok,,net10.0,lib/net10.0/NServiceBus.Metrics.dll,32256.0,81771.0,59658.0,10.0,8.0,8.0,0.0,6.0,0.0,16.0,,,,,,,,,,,,,,97.0,39.0
Jaeger.Core,1.0.3,ok,,netstandard2.0,lib/netstandard2.0/Jaeger.Core.dll,109568.0,113828.0,147662.0,81.0,275.0,190.0,0.0,64.0,1.0,465.0,,,,,,,,,,,,,,846.0,127.0
Volo.Abp.AspNetCore.Mvc,10.6.0,ok,,net10.0,lib/net10.0/Volo.Abp.AspNetCore.Mvc.dll,253440.0,171686.0,172447.0,111.0,265.0,141.0,0.0,88.0,0.0,406.0,,,,,,,,,,,,,,979.0,249.0
Portable.DataAnnotations,1.0.0,ok,,net45,lib/net45/Portable.DataAnnotations.dll,5632.0,68098.0,602937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,1.0
Seq.Extensions.Logging,9.0.0,ok,,netstandard2.0,lib/netstandard2.0/Seq.Extensions.Logging.dll,74752.0,101073.0,158382.0,4.0,11.0,66.0,0.0,1.0,0.0,77.0,,,,,,,,,,,,,,405.0,107.0
Xamarin.Firebase.Measurement.Connector,120.0.1.15,ok,,net10.0-android36.0,lib/net10.0-android36.0/Xamarin.Firebase.Measurement.Connector.dll,42808.0,83668.0,113508.0,5.0,12.0,33.0,0.0,3.0,0.0,45.0,,,,,,,,,,,,,,153.0,19.0
Syncfusion.DocIO.Net.Core,34.2.6,ok,,netstandard2.0,lib/netstandard2.0/Syncfusion.DocIO.Portable.dll,6106112.0,2060123.0,11090155.0,406.0,1121.0,6184.0,11.0,181.0,0.0,7316.0,,,,,,,,,,,,,,23161.0,1241.0
StrawberryShake.Transport.WebSockets,16.6.3,ok,,net11.0,lib/net11.0/StrawberryShake.Transport.WebSockets.dll,53248.0,91146.0,183759.0,37.0,79.0,48.0,4.0,21.0,0.0,131.0,,,,,,,,,,,,,,304.0,81.0
RulesEngine,6.0.1,ok,,netstandard2.1,lib/netstandard2.1/RulesEngine.dll,82944.0,103845.0,247102.0,38.0,47.0,60.0,0.0,33.0,0.0,107.0,,,,,,,,,,,,,,428.0,93.0
GoogleAuthenticator,3.2.0,ok,,netstandard2.0,lib/netstandard2.0/Google.Authenticator.dll,12288.0,44021.0,37447.0,5.0,21.0,5.0,0.0,7.0,0.0,26.0,,,,,,,,,,,,,,55.0,9.0
WireMock.Net.Shared,2.15.0,ok,,netstandard2.1,lib/netstandard2.1/WireMock.Net.Shared.dll,138752.0,123701.0,352134.0,77.0,202.0,216.0,0.0,39.0,2.0,418.0,,,,,,,,,,,,,,817.0,148.0
Microsoft.AspNetCore.App.Runtime.win-arm64,10.0.11,native_only,,,,,65558.0,12386757.0,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NETCore.App.Runtime.AOT.osx-x64.Cross.ios-arm64,10.0.11,metapackage,,,,,65558.0,51584849.0,,,,,,,,,,,,,,,,,,,,,,
Blauhaus.Analytics.Abstractions,2.2.0,ok,,netstandard2.0,lib/netstandard2.0/Blauhaus.Analytics.Abstractions.dll,22016.0,33063.0,23814.0,27.0,68.0,42.0,0.0,9.0,0.0,110.0,,,,,,,,,,,,,,151.0,33.0
Microsoft.Orleans.Serialization.Abstractions,10.3.1,ok,,netstandard2.0,lib/netstandard2.0/Orleans.Serialization.Abstractions.dll,30048.0,85326.0,107911.0,32.0,3.0,31.0,0.0,30.0,0.0,34.0,,,,,,,,,,,,,,77.0,39.0
AWSSDK.ApiGatewayV2,4.0.100.11,ok,,netstandard2.0,lib/netstandard2.0/AWSSDK.ApiGatewayV2.dll,468648.0,209808.0,934001.0,589.0,744.0,1497.0,0.0,621.0,20.0,2241.0,,,,,,,,,,,,,,5983.0,607.0
WireMock.Net.Minimal,2.15.0,ok,,netstandard2.0,lib/netstandard2.0/WireMock.Net.Minimal.dll,424448.0,243056.0,554998.0,66.0,338.0,451.0,5.0,123.0,0.0,794.0,,,,,,,,,,,,,,2132.0,335.0
Volo.Abp.UI.Navigation,10.6.0,ok,,netstandard2.1,lib/netstandard2.1/Volo.Abp.UI.Navigation.dll,39936.0,82993.0,171508.0,31.0,57.0,49.0,0.0,21.0,0.0,106.0,,,,,,,,,,,,,,197.0,53.0
Ninject.Extensions.Conventions,3.3.0,ok,,netstandard2.0,lib/netstandard2.0/Ninject.Extensions.Conventions.dll,30720.0,65783.0,52619.0,47.0,223.0,3.0,0.0,22.0,0.0,226.0,,,,,,,,,,,,,,329.0,70.0
Volo.Abp.ApiVersioning.Abstractions,10.6.0,ok,,netstandard2.1,lib/netstandard2.1/Volo.Abp.ApiVersioning.Abstractions.dll,5632.0,68290.0,65363.0,3.0,1.0,2.0,0.0,1.0,0.0,3.0,,,,,,,,,,,,,,11.0,9.0
MiniExcel,1.46.0,ok,,netstandard2.0,lib/netstandard2.0/MiniExcel.dll,425984.0,218904.0,999555.0,50.0,118.0,334.0,0.0,33.0,0.0,452.0,,,,,,,,,,,,,,1938.0,356.0
FluentMigrator.Extensions.MySql,8.0.1,ok,,netstandard2.0,lib/netstandard2.0/FluentMigrator.Extensions.MySql.dll,10752.0,62747.0,57280.0,9.0,8.0,2.0,0.0,4.0,0.0,10.0,,,,,,,,,,,,,,21.0,12.0
Microsoft.NETCore.App.Runtime.AOT.osx-x64.Cross.iossimulator-arm64,10.0.11,metapackage,,,,,65558.0,51584890.0,,,,,,,,,,,,,,,,,,,,,,
Avalonia.Desktop,12.1.2,ok,,net10.0,lib/net10.0/Avalonia.Desktop.dll,15360.0,46476.0,41757.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,6.0,2.0
Microsoft.Orleans.Serialization,10.3.1,ok,,netstandard2.1,lib/netstandard2.1/Orleans.Serialization.dll,534880.0,348707.0,1019298.0,407.0,1109.0,221.0,0.0,323.0,5.0,1330.0,,,,,,,,,,,,,,2509.0,554.0
Microsoft.NETCore.App.Runtime.AOT.osx-x64.Cross.iossimulator-x64,10.0.11,metapackage,,,,,65558.0,51599083.0,,,,,,,,,,,,,,,,,,,,,,
OpenTelemetry.Instrumentation.AWS,1.18.0,ok,,netstandard2.0,lib/netstandard2.0/OpenTelemetry.Instrumentation.AWS.dll,72704.0,94909.0,205736.0,7.0,79.0,202.0,0.0,4.0,0.0,281.0,,,,,,,,,,,,,,543.0,56.0
Steeltoe.Common.Http,4.2.0,ok,,net10.0,lib/net10.0/Steeltoe.Common.Http.dll,41888.0,97526.0,98680.0,1.0,2.0,4.0,0.0,1.0,0.0,6.0,,,,,,,,,,,,,,32.0,11.0
Ninject.Web.WebApi,3.3.1,ok,,net45,lib/net45/Ninject.Web.WebApi.dll,26112.0,39410.0,27785.0,28.0,89.0,8.0,0.0,15.0,0.0,97.0,,,,,,,,,,,,,,164.0,50.0
MemoryPack.Generator,1.21.4,tools_only,,,,,65558.0,70706.0,,,,,,,,,,,,,,,,,,,,,,
Foundatio.Redis,13.0.4,ok,,net10.0,lib/net10.0/Foundatio.Redis.dll,218624.0,168685.0,249554.0,19.0,79.0,65.0,0.0,23.0,2.0,144.0,,,,,,,,,,,,,,610.0,158.0
cef.redist.x86,120.2.7,no_lib_dll,,,,,65558.0,113241812.0,,,,,,,,,,,,,,,,,,,,,,
Confluent.SchemaRegistry.Serdes.Protobuf,2.15.0,ok,,netstandard2.0,lib/netstandard2.0/Confluent.SchemaRegistry.Serdes.Protobuf.dll,184320.0,123283.0,268234.0,12.0,25.0,31.0,0.0,12.0,0.0,56.0,,,,,,,,,,,,,,166.0,37.0
Microsoft.Azure.Storage.DataMovement,2.0.5,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Azure.Storage.DataMovement.dll,389680.0,217794.0,683941.0,35.0,93.0,468.0,4.0,34.0,0.0,565.0,,,,,,,,,,,,,,2068.0,361.0
MemoryPack,1.21.4,metapackage,,,,,16510.0,16510.0,,,,,,,,,,,,,,,,,,,,,,
LoveCalculator,1.0.4,ok,,netstandard2.0,lib/netstandard2.0/LoveCalculator.dll,9728.0,23296.0,18502.0,8.0,9.0,11.0,0.0,4.0,0.0,20.0,,,,,,,,,,,,,,35.0,11.0
SqlKata.Execution,4.0.1,ok,,net8.0,lib/net8.0/SqlKata.Execution.dll,78848.0,74702.0,44691.0,6.0,123.0,24.0,0.0,6.0,0.0,147.0,,,,,,,,,,,,,,338.0,73.0
Rebus.Autofac,9.0.0,ok,,netstandard2.0,lib/netstandard2.0/Rebus.Autofac.dll,21504.0,75575.0,131724.0,2.0,8.0,2.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,60.0,21.0
Jaeger.Senders.Thrift,1.0.3,ok,,netstandard2.0,lib/netstandard2.0/Jaeger.Senders.Thrift.dll,22528.0,76657.0,87691.0,6.0,23.0,7.0,0.0,6.0,0.0,30.0,,,,,,,,,,,,,,61.0,13.0
SheshaMobile.Core,2.2.143,ok,,netstandard2.0,lib/netstandard2.0/SheshaMobile.Core.dll,626688.0,272396.0,220538.0,354.0,382.0,1084.0,11.0,247.0,0.0,1477.0,,,,,,,,,,,,,,3505.0,553.0
FluentMigrator.Runner.Snowflake,8.0.1,ok,,netstandard2.0,lib/netstandard2.0/FluentMigrator.Runner.Snowflake.dll,28160.0,78309.0,94705.0,11.0,39.0,13.0,0.0,13.0,0.0,52.0,,,,,,,,,,,,,,99.0,22.0
Confluent.SchemaRegistry.Serdes.Json,2.15.0,ok,,netstandard2.0,lib/netstandard2.0/Confluent.SchemaRegistry.Serdes.Json.dll,52736.0,88946.0,131012.0,8.0,6.0,21.0,0.0,11.0,0.0,27.0,,,,,,,,,,,,,,155.0,41.0
Pulumi.Newrelic,5.76.1,ok,,net6.0,lib/net6.0/Pulumi.NewRelic.dll,1404928.0,434300.0,731517.0,1648.0,122.0,5972.0,0.0,1146.0,0.0,6094.0,,,,,,,,,,,,,,12867.0,1677.0
Jaeger.Communication.Thrift,1.0.3,ok,,netstandard2.0,lib/netstandard2.0/Jaeger.Communication.Thrift.dll,365568.0,165866.0,205437.0,143.0,430.0,132.0,0.0,126.0,0.0,562.0,,,,,,,,,,,,,,1167.0,304.0
Refitter,2.1.3,tools_only,,,,,65558.0,29551418.0,,,,,,,,,,,,,,,,,,,,,,
EcmaScript.NET,2.0.0,ok,,netstandard2.0,lib/netstandard2.0/EcmaScript.NET.dll,345088.0,219059.0,317685.0,77.0,565.0,213.0,3.0,75.0,0.0,781.0,,,,,,,,,,,,,,1823.0,127.0
Xamarin.Android.Support.v7.MediaRouter,28.0.0.3,ok,,monoandroid60,lib/monoandroid60/Xamarin.Android.Support.v7.MediaRouter.dll,232096.0,124687.0,2099044.0,61.0,188.0,284.0,0.0,67.0,0.0,472.0,,,,,,,,,,,,,,866.0,75.0
SemanticVersioning,3.0.0,ok,,netstandard2.0,lib/netstandard2.0/SemanticVersioning.dll,34816.0,47181.0,32447.0,3.0,28.0,25.0,0.0,3.0,8.0,53.0,,,,,,,,,,,,,,188.0,26.0
LanguageExt.Parsec,4.4.9,ok,,netstandard2.0,lib/netstandard2.0/LanguageExt.Parsec.dll,186880.0,138339.0,103052.0,48.0,325.0,34.0,0.0,11.0,12.0,359.0,,,,,,,,,,,,,,1366.0,300.0
DiffMatchPatch,5.0.0,ok,,net10.0,lib/net10.0/DiffMatchPatch.dll,26112.0,40132.0,27336.0,4.0,40.0,0.0,0.0,3.0,0.0,40.0,,,,,,,,,,,,,,53.0,6.0
