package,version,status,asset_kind,tfm,assembly,assembly_bytes,bytes_fetched,nupkg_bytes,public_types,methods_public,properties,events,ctors,operators,api_total,methods_private,methods_protected,methods_internal,m_static,m_virtual,m_abstract,m_sealed,m_generic,t_interface,t_abstract,t_sealed,fields_public,all_types,methoddef_rows,typedef_rows
Microsoft.NET.Sdk.macOS.Manifest-7.0.100.Msi.x64,13.3.7142,metapackage,,,,,65558,369697,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Sdk.MacCatalyst.Manifest-7.0.100.Msi.x64,16.4.7142,metapackage,,,,,65558,369616,,,,,,,,,,,,,,,,,,,,,,
xunit.runner.console,2.9.3,ok,tools,,tools/net6.0/xunit.console.dll,176336,153486,3925991,9,12,98,0,5,0,110,127,23,115,8,3,0,1,0,0,2,3,397,124,564,124
ReportGenerator,5.5.11,ok,tools,,tools/net47/System.IO.dll,21144,78346,7944133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Microsoft.CodeAnalysis.VersionCheckAnalyzer,3.3.2,ok,analyzers,,analyzers/dotnet/Microsoft.CodeAnalysis.VersionCheckAnalyzer.dll,29064,80966,202842,1,1,11,0,1,0,12,5,0,12,0,2,0,0,0,0,0,1,52,23,62,23
Microsoft.NET.Sdk.tvOS.Manifest-7.0.100.Msi.x64,16.4.7142,metapackage,,,,,65558,369666,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Sdk.Android.Manifest-7.0.100.Msi.x64,33.0.95,metapackage,,,,,65558,332293,,,,,,,,,,,,,,,,,,,,,,
MSTest.Analyzers,4.4.0,ok,analyzers,,analyzers/dotnet/cs/MSTest.Analyzers.dll,421688,211849,1319691,79,82,415,0,77,0,497,504,0,584,5,154,0,0,0,0,1,79,1359,396,1868,396
Microsoft.AspNetCore.Mvc.Razor.ViewCompilation,2.3.0,ok,build,,build/netstandard2.0/Microsoft.AspNetCore.Mvc.Razor.ViewCompilation.Tasks.dll,34344,84255,101452,1,1,39,0,1,0,40,18,1,20,0,1,0,0,0,0,0,0,69,19,147,19
dotnet-dump,10.0.731102,ok,tools,,tools/net8.0/any/Azure.Core.dll,879176,388824,10436968,176,419,912,7,228,49,1338,1113,179,561,228,416,69,140,0,7,39,69,3434,697,4265,697
Microsoft.NET.Workload.Mono.ToolChain.net6.Manifest-7.0.100.Msi.x64,7.0.20,metapackage,,,,,65558,389664,,,,,,,,,,,,,,,,,,,,,,
Microsoft.Azure.WebJobs.Extensions.Storage,5.3.9,metapackage,,,,,34937,34937,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Workload.Emscripten.net6.Manifest-7.0.100.Msi.x64,7.0.20,metapackage,,,,,65558,370314,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Workload.Emscripten.net7.Manifest-7.0.100.Msi.x64,7.0.20,metapackage,,,,,65558,371040,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Workload.Mono.ToolChain.net7.Manifest-7.0.100.Msi.x64,7.0.20,metapackage,,,,,65558,390110,,,,,,,,,,,,,,,,,,,,,,
Microsoft.AspNet.WebApi.HelpPage,5.3.0,metapackage,,,,,65558,78481,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NetCore.Analyzers,3.3.2,ok,analyzers,,analyzers/dotnet/cs/Microsoft.NetCore.Analyzers.dll,1348488,520465,2185740,241,650,1299,0,202,6,1949,1406,635,1495,68,752,107,202,0,2,62,135,3971,1040,6002,1040
Microsoft.NET.Sdk.Maui.Manifest-7.0.100.Msi.x64,7.0.101,metapackage,,,,,65558,333641,,,,,,,,,,,,,,,,,,,,,,
itext7,9.7.0,metapackage,,,,,31184,31184,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NETCore.App.Host.linux-arm64,10.0.11,metapackage,,,,,65558,5309010,,,,,,,,,,,,,,,,,,,,,,
Microsoft.CodeAnalysis.NetAnalyzers,10.0.400,ok,analyzers,,analyzers/dotnet/cs/Microsoft.CodeAnalysis.NetAnalyzers.dll,2561320,917280,4287703,501,1201,2556,0,450,8,3757,2820,946,3069,165,1439,201,435,0,2,155,297,7707,2042,11063,2042
Microsoft.NETCore.App.Crossgen2.linux-x64,10.0.11,metapackage,,,,,65558,12408648,,,,,,,,,,,,,,,,,,,,,,
Roslynator.Analyzers,5.0.0,ok,analyzers,,analyzers/dotnet/roslyn3.8/cs/Roslynator.CSharp.Analyzers.dll,358400,206298,2439932,166,180,250,0,164,0,430,820,31,527,18,325,0,0,0,0,3,165,1020,441,2317,441
Microsoft.Azure.Functions.Worker.Extensions.Http.AspNetCore.Analyzers,1.0.4,ok,analyzers,,analyzers/dotnet/cs/Microsoft.Azure.Functions.Worker.Extensions.Http.AspNetCore.Analyzers.dll,43552,85284,58212,4,6,11,0,4,0,17,14,2,20,0,10,0,0,0,0,0,4,54,21,66,21
Microsoft.jQuery.Unobtrusive.Ajax,3.3.0,metapackage,,,,,58261,58261,,,,,,,,,,,,,,,,,,,,,,
SQLitePCLRaw.lib.e_sqlite3.linux,1.1.14,metapackage,,,,,65558,3653966,,,,,,,,,,,,,,,,,,,,,,
SQLitePCLRaw.lib.e_sqlite3.osx,1.1.14,metapackage,,,,,65558,830692,,,,,,,,,,,,,,,,,,,,,,
HarfBuzzSharp.NativeAssets.Linux,14.2.1.102,metapackage,,,,,65558,15992742,,,,,,,,,,,,,,,,,,,,,,
Microsoft.Extensions.ApiDescription.Client,10.0.11,ok,tasks,,tasks/netstandard2.0/Microsoft.Extensions.ApiDescription.Client.dll,23848,67413,52775,3,5,11,0,2,0,16,6,0,8,3,2,0,0,0,0,1,1,14,10,39,10
Microsoft.AspNet.SignalR,2.4.3,metapackage,,,,,26910,26910,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Workload.Mono.ToolChain.Manifest-6.0.200,6.0.9,metapackage,,,,,41803,41803,,,,,,,,,,,,,,,,,,,,,,
Microsoft.AspNet.SignalR.JS,2.4.3,metapackage,,,,,65558,66755,,,,,,,,,,,,,,,,,,,,,,
runtime.win7.System.Private.Uri,4.3.2,ok,runtimes,,runtimes/aot/lib/netcore50/System.Private.Uri.dll,121552,121647,137971,7,20,113,0,14,2,133,104,8,135,12,6,0,0,0,0,0,4,377,53,400,53
Swashbuckle.AspNetCore.Cli,10.2.3,ok,tools,,tools/net8.0/any/dotnet-swagger.dll,31232,80833,746897,0,0,3,0,0,0,3,26,0,24,0,0,0,0,0,0,0,0,67,25,93,25
dotnet-coverage,18.11.0,ok,tools,,tools/net8.0/any/Serilog.dll,174968,143603,21595971,58,376,100,1,27,0,477,203,21,123,113,214,19,86,0,12,25,19,438,180,1087,180
NLog.Schema,6.2.0,metapackage,,,,,65558,68766,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Workload.Emscripten.Manifest-6.0.200,6.0.9,metapackage,,,,,28749,28749,,,,,,,,,,,,,,,,,,,,,,
Microsoft.AspNetCore.App,2.2.8,metapackage,,,,,23778,23778,,,,,,,,,,,,,,,,,,,,,,
Microsoft.AspNetCore.Components.WebAssembly.DevServer,10.0.11,ok,tools,,tools/blazor-devserver.dll,25936,80560,8695076,1,1,1,0,1,0,2,6,0,7,1,0,0,0,0,0,0,0,16,9,24,9
Microsoft.NETCore.App.Runtime.Mono.browser-wasm,10.0.11,ok,runtimes,,runtimes/browser-wasm/lib/net10.0/System.dll,49960,85470,24570875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
NUnit.Extension.NUnitV2ResultWriter,3.8.0,ok,tools,,tools/net462/nunit.engine.api.dll,18944,71575,62519,39,65,53,1,21,0,119,19,0,1,2,101,98,0,0,24,25,4,36,40,172,40
OctoPack,3.6.5,ok,build,,build/OctoPack.Tasks.dll,39936,82836,1330564,13,70,37,0,6,2,107,35,4,12,12,68,30,34,0,2,8,5,79,25,198,25
NSwag.ApiDescription.Client,14.7.1,metapackage,,,,,19441,19441,,,,,,,,,,,,,,,,,,,,,,
Microsoft.AspNetCore.App.Runtime.linux-arm64,10.0.11,ok,runtimes,,runtimes/linux-arm64/lib/net10.0/System.Formats.Cbor.dll,178472,141610,12388285,7,70,82,0,6,0,152,76,2,63,0,0,0,0,0,0,0,4,276,31,302,31
Microsoft.NETCore.App.Runtime.linux-arm64,10.0.11,ok,runtimes,,runtimes/linux-arm64/lib/net10.0/System.dll,50472,85571,37568158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
NUnit.Extension.TeamCityEventListener,1.0.10,ok,tools,,tools/net20/nunit.engine.api.dll,18944,74613,76953,39,65,53,1,21,0,119,19,0,1,2,101,98,0,0,24,25,4,36,40,172,40
xunit.v3,4.0.0,metapackage,,,,,32096,32096,,,,,,,,,,,,,,,,,,,,,,
NUnit.Extension.NUnitProjectLoader,3.8.0,ok,tools,,tools/net462/nunit.engine.api.dll,18944,71152,62096,39,65,53,1,21,0,119,19,0,1,2,101,98,0,0,24,25,4,36,40,172,40
dotnet-serve,1.10.194,ok,tools,,tools/net8.0/any/dotnet-serve.dll,70656,109704,1932745,2,1,32,0,2,0,33,45,1,49,0,0,0,0,0,0,0,0,119,34,178,34
SQLitePCLRaw.lib.e_sqlite3.v110_xp,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.Azure.Functions.Worker.ItemTemplates.NetCore,4.0.5590,metapackage,,,,,65558,391500,,,,,,,,,,,,,,,,,,,,,,
NUnit.Console,3.22.0,metapackage,,,,,32843,32843,,,,,,,,,,,,,,,,,,,,,,
NUnit.Extension.NUnitV2Driver,3.9.0,ok,tools,,tools/nunit.core.dll,147456,124329,100324,106,308,155,0,132,0,463,189,53,14,92,238,9,93,0,0,10,7,351,131,880,131
System.Reactive.Compatibility,6.1.0,metapackage,,,,,29364,29364,,,,,,,,,,,,,,,,,,,,,,
NUnit.Extension.VSProjectLoader,3.9.0,ok,tools,,tools/vs-project-loader.dll,17408,30505,21969,9,15,13,0,4,0,28,17,0,0,6,12,0,12,0,0,5,5,20,13,51,13
Microsoft.NETFramework.ReferenceAssemblies.net472,1.0.3,ok,build,,build/.NETFramework/v4.7.2/System.dll,1475208,565493,20790130,1022,3266,3721,112,1342,14,7099,853,1083,3431,572,2660,687,262,0,84,165,465,9174,2041,14603,2041
Microsoft.TypeScript.MSBuild,7.0.1,metapackage,,,,,65558,57283265,,,,,,,,,,,,,,,,,,,,,,
knockoutjs,3.5.3,metapackage,,,,,65558,115275,,,,,,,,,,,,,,,,,,,,,,
Google.Protobuf.Tools,3.36.1,metapackage,,,,,65558,20875353,,,,,,,,,,,,,,,,,,,,,,
Microsoft.AspNetCore.All,2.2.8,metapackage,,,,,23935,23935,,,,,,,,,,,,,,,,,,,,,,
NLog.Config,4.7.15,metapackage,,,,,14024,14024,,,,,,,,,,,,,,,,,,,,,,
Microsoft.Azure.WebJobs.Extensions.DurableTask.Analyzers,0.5.0,ok,analyzers,,analyzers/dotnet/cs/Microsoft.Azure.WebJobs.Extensions.DurableTask.Analyzers.dll,112552,108564,490756,44,65,119,0,38,0,184,148,2,76,114,42,0,24,0,0,4,5,406,89,497,89
Microsoft.NET.Workloads.10.0.100.Msi.x64,10.111.1,metapackage,,,,,65558,363542,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NETCore.App.Host.osx-x64,10.0.11,metapackage,,,,,65558,5443637,,,,,,,,,,,,,,,,,,,,,,
Nerdbank.GitVersioning,3.10.94,ok,build,,build/MSBuildCore/Validation.dll,26624,77976,13224121,9,99,14,0,3,0,113,6,0,13,79,1,1,0,0,1,6,8,21,16,140,16
runtime.win7-x64.runtime.native.System.IO.Compression,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NETCore.App.Runtime.linux-musl-x64,10.0.11,ok,runtimes,,runtimes/linux-musl-x64/lib/net10.0/System.dll,50472,85575,40089357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Microsoft.VisualStudio.SlowCheetah,4.0.50,ok,tools,,tools/Newtonsoft.Json.dll,701992,328742,380168,143,748,705,8,166,72,1461,1107,101,441,204,665,33,55,0,9,24,48,2167,497,4186,497
Microsoft.AspNetCore.App.Runtime.linux-musl-x64,10.0.11,ok,runtimes,,runtimes/linux-musl-x64/lib/net10.0/System.Formats.Cbor.dll,161104,143895,12930390,7,70,82,0,6,0,152,76,2,63,0,0,0,0,0,0,0,4,276,31,302,31
NSubstitute.Analyzers.CSharp,1.0.17,ok,analyzers,,analyzers/dotnet/cs/NSubstitute.Analyzers.Shared.dll,182272,134393,95266,0,0,256,0,0,0,256,326,78,175,0,0,0,0,0,0,0,0,671,163,933,163
libsodium,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.dotnet-interactive,1.0.712001,ok,tools,,tools/net10.0/any/NaCl.dll,40496,167060,49135056,5,36,0,0,7,0,36,6,0,1,14,3,0,3,0,0,1,1,33,20,80,20
Microsoft.NETCore.App.Runtime.osx-x64,10.0.11,ok,runtimes,,runtimes/osx-x64/lib/net10.0/System.dll,50472,85568,39033975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Microsoft.CodeAnalysis.Scripting,5.9.0,metapackage,,,,,31338,31338,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Runtime.MonoAOTCompiler.Task,10.0.11,ok,tasks,,tasks/net472/MonoAOTCompiler.dll,70952,100798,113571,8,1,76,0,2,0,77,52,0,19,0,1,0,0,0,0,0,6,173,52,287,52
Amazon.Lambda.Tools,7.0.0,ok,tools,,tools/net8.0/any/AWSSDK.S3.dll,1132712,426470,23574948,944,1136,2412,34,1046,67,3582,1136,72,2123,527,1072,262,448,0,14,38,30,3904,1166,10022,1166
Moment.js,2.30.1,metapackage,,,,,65558,350853,,,,,,,,,,,,,,,,,,,,,,
Microsoft.AspNetCore.App.Runtime.osx-x64,10.0.11,ok,runtimes,,runtimes/osx-x64/lib/net10.0/System.Formats.Cbor.dll,161104,143900,12928377,7,70,82,0,6,0,152,76,2,63,0,0,0,0,0,0,0,4,276,31,302,31
Microsoft.PowerShell.Native,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Sdk.WebAssembly.Pack,10.0.11,ok,tools,,tools/net472/Microsoft.NET.WebAssembly.Webcil.dll,44328,89351,4547973,10,29,29,0,9,8,58,43,11,8,9,17,0,2,0,0,0,6,87,39,168,39
OpenCover,4.7.1221,ok,build,,build/OpenCover.MSBuild.dll,10752,70822,3855794,1,4,18,0,1,0,22,0,5,0,0,5,0,0,0,0,0,0,20,2,40,2
UmbracoCms,8.18.15,metapackage,,,,,333733,8568686,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Runtime.MonoTargets.Sdk,10.0.11,ok,tasks,,tasks/net472/AssemblyStripper.dll,367440,222919,437725,1,2,794,0,0,0,796,392,50,203,2,0,0,0,0,0,0,0,2013,417,3646,417
Microsoft.NETCore.App.Runtime.win-x86,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.AspNetCore.App.Runtime.win-x86,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BuildBundlerMinifier,3.2.449,ok,tools,,tools/net46/NUglify.dll,595968,294456,2253310,194,1050,928,11,140,0,1989,784,66,424,95,1017,102,516,0,6,26,86,1590,288,3736,288
Microsoft.Management.Infrastructure.Runtime.Win,3.0.0,ok,runtimes,,runtimes/win-x64/lib/net451/microsoft.management.infrastructure.dll,128544,120857,787562,53,180,206,1,34,0,387,126,17,237,14,91,32,16,0,0,10,28,586,182,905,182
Microsoft.AspNet.WebApi.OwinSelfHost,5.3.0,metapackage,,,,,36642,36642,,,,,,,,,,,,,,,,,,,,,,
Microsoft.CodeAnalysis.BannedApiAnalyzers,5.6.0,ok,analyzers,,analyzers/dotnet/cs/Microsoft.CodeAnalysis.BannedApiAnalyzers.dll,2258216,863735,2037788,117,329,1778,0,64,7,2107,2960,472,1459,64,185,10,132,0,0,12,108,6358,1830,12336,1830
runtime.linux-x64.Microsoft.NETCore.DotNetHostResolver,8.0.30,metapackage,,,,,65558,175305,,,,,,,,,,,,,,,,,,,,,,
XunitXml.TestLogger,8.0.0,ok,build,,build/_common/Spekt.TestLogger.dll,95744,133108,104673,38,80,78,0,23,0,158,50,8,30,15,85,33,50,0,9,18,8,114,58,265,58
runtime.linux-x64.Microsoft.NETCore.DotNetHostPolicy,8.0.30,metapackage,,,,,65558,186122,,,,,,,,,,,,,,,,,,,,,,
runtime.linux-x64.Microsoft.NETCore.DotNetAppHost,10.0.11,metapackage,,,,,65558,8025262,,,,,,,,,,,,,,,,,,,,,,
Microsoft.WindowsAppSDK,2.4.0,metapackage,,,,,65558,72204,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Workloads.10.0.400,10.400.1,metapackage,,,,,30296,30296,,,,,,,,,,,,,,,,,,,,,,
GraphQL.Analyzers,8.8.5,ok,analyzers,,analyzers/dotnet/cs/GraphQL.Analyzers.dll,137216,156681,213744,29,34,67,0,13,0,101,81,3,54,23,22,0,1,0,0,17,16,297,118,374,118
Microsoft.NETCore.App.Host.linux-musl-x64,10.0.11,metapackage,,,,,65558,5553172,,,,,,,,,,,,,,,,,,,,,,
LibGit2Sharp.NativeBinaries,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
runtime.linux-x64.Microsoft.NETCore.App,2.2.8,ok,runtimes,,runtimes/linux-x64/lib/netcoreapp2.2/System.dll,43008,81985,31431140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Microsoft.Management.Infrastructure.Runtime.Unix,3.0.0,ok,runtimes,,runtimes/unix/lib/netstandard1.6/Microsoft.Management.Infrastructure.dll,228392,151969,122301,60,179,277,1,37,0,457,191,44,531,14,90,32,15,0,0,10,30,1107,429,1939,429
xunit.v3.mtp-v1,3.2.2,metapackage,,,,,32307,32307,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NETFramework.ReferenceAssemblies.net48,1.0.3,ok,build,,build/.NETFramework/v4.8/System.dll,1477168,566020,20997929,1023,3266,3733,112,1343,14,7111,855,1084,3442,572,2661,687,262,0,84,165,466,9185,2042,14624,2042
Microsoft.NETFramework.ReferenceAssemblies.net461,1.0.3,ok,build,,build/.NETFramework/v4.6.1/System.dll,1460376,559374,20140575,1015,3231,3694,112,1342,14,7037,850,1076,3388,545,2653,687,262,0,84,161,458,9056,2022,14474,2022
OpenIddict,7.7.0,metapackage,,,,,20337,20337,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Workloads.10.0.300.Msi.x64,10.303.1,metapackage,,,,,65558,363557,,,,,,,,,,,,,,,,,,,,,,
Microsoft.Maui.Controls,10.0.100,metapackage,,,,,43723,43723,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Sdk.MacCatalyst.Manifest-6.0.400.Msi.x64,16.4.60,metapackage,,,,,65558,330465,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Sdk.iOS.Manifest-6.0.400.Msi.x64,16.4.60,metapackage,,,,,65558,330539,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Sdk.Android.Manifest-6.0.400.Msi.x64,32.0.509,metapackage,,,,,65558,330859,,,,,,,,,,,,,,,,,,,,,,
IronPdf.Native.Chrome.Windows,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Sdk.macOS.Manifest-6.0.400.Msi.x64,13.3.60,metapackage,,,,,65558,330378,,,,,,,,,,,,,,,,,,,,,,
runtime.ubuntu.14.04-x64.Microsoft.NETCore.Jit,1.1.13,metapackage,,,,,65558,1151911,,,,,,,,,,,,,,,,,,,,,,
Xamarin.Build.Download,0.11.6,ok,build,,build/Newtonsoft.Json.dll,715384,339426,727809,143,747,706,8,168,72,1461,1106,101,449,204,663,33,53,0,9,24,48,2196,496,4185,496
Microsoft.NETCore.App.Runtime.Mono.android-arm,10.0.11,ok,runtimes,,runtimes/android-arm/lib/net10.0/System.dll,50512,85636,25039073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Microsoft.NET.Sdk.Maui.Manifest-6.0.400.Msi.x64,6.0.553,metapackage,,,,,65558,331399,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Sdk.tvOS.Manifest-6.0.400.Msi.x64,16.4.60,metapackage,,,,,65558,330397,,,,,,,,,,,,,,,,,,,,,,
runtime.ubuntu.14.04-x64.Microsoft.NETCore.Runtime.CoreCLR,1.1.13,ok,runtimes,,runtimes/ubuntu.14.04-x64/native/mscorlib.ni.dll,45056,79961,12884426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Microsoft.NETCore.App.Runtime.Mono.android-x64,10.0.11,ok,runtimes,,runtimes/android-x64/lib/net10.0/System.dll,50472,85610,26480600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
runtime.ubuntu.14.04-x64.Microsoft.NETCore.DotNetHostPolicy,1.1.13,metapackage,,,,,65558,299131,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NETCore.App.Runtime.Mono.android-arm64,10.0.11,ok,runtimes,,runtimes/android-arm64/lib/net10.0/System.dll,50472,85615,26568582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Microsoft.NETCore.App.Runtime.Mono.android-x86,10.0.11,ok,runtimes,,runtimes/android-x86/lib/net10.0/System.dll,50512,85634,25204452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AsyncFixer,2.1.0,ok,analyzers,,analyzers/dotnet/cs/AsyncFixer.dll,65536,93309,88131,13,27,34,0,10,0,61,90,0,64,15,21,0,9,0,0,3,4,181,53,231,53
Microsoft.SourceLink.AzureRepos.Git,10.0.400,ok,tools,,tools/net/System.IO.Hashing.dll,55592,95734,553955,11,80,13,0,11,0,93,57,11,21,34,25,3,0,0,0,1,10,104,25,219,25
Aspire.AppHost.Sdk,13.5.3,ok,tools,,tools/net8.0/NuGet.Common.dll,108576,119484,1951083,70,196,115,0,25,1,311,127,4,80,144,158,64,74,0,14,43,38,538,123,610,123
Microsoft.Azure.WebJobs.Sources,3.0.47,metapackage,,,,,52958,52958,,,,,,,,,,,,,,,,,,,,,,
Microsoft.Web.WebJobs.Publish,17.1.361,ok,build,,build/Newtonsoft.Json.dll,701992,328742,304004,143,748,705,8,166,72,1461,1107,101,441,204,665,33,55,0,9,24,48,2167,497,4186,497
Xamarin.AndroidX.Migration,1.0.10,ok,build,,build/monoandroid120/ILRepack.dll,1529784,667101,7367612,14,24,1407,1,9,0,1432,1316,153,434,2,30,8,19,0,1,1,9,5036,986,6944,986
Reqnroll.Tools.MsBuild.Generation,3.3.4,ok,build,,build/net462/Gherkin.dll,140800,115049,5173832,63,115,111,0,49,0,226,207,41,23,4,128,32,62,0,11,18,15,230,82,534,82
Microsoft.Maui.Sdk,10.0.100,metapackage,,,,,43445,43445,,,,,,,,,,,,,,,,,,,,,,
Microsoft.Net.Compilers.Toolset,5.9.0,ok,tasks,,tasks/netcore/bincore/csc.dll,64808,99514,21936368,4,4,26,0,2,0,30,46,9,70,3,0,0,0,0,0,0,3,215,58,208,58
NunitXml.TestLogger,8.0.0,ok,build,,build/_common/Spekt.TestLogger.dll,95744,133108,107092,38,80,78,0,23,0,158,50,8,30,15,85,33,50,0,9,18,8,114,58,265,58
Microsoft.NET.Workload.Emscripten.Manifest-6.0.400.Msi.x64,6.0.36,metapackage,,,,,65558,370826,,,,,,,,,,,,,,,,,,,,,,
popper.js,1.16.1,metapackage,,,,,65558,523957,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Workload.Mono.ToolChain.Manifest-6.0.400.Msi.x64,6.0.36,metapackage,,,,,65558,386019,,,,,,,,,,,,,,,,,,,,,,
StrongNamer,0.2.5,ok,build,,build/net461/Mono.Cecil.dll,343552,216940,475991,178,290,824,1,116,4,1115,686,81,150,35,541,88,209,0,23,36,130,1909,341,3069,341
runtime.ubuntu.14.04-x64.runtime.native.System,4.3.1,metapackage,,,,,65558,74825,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NETCore.App.Runtime.Mono.iossimulator-x64,10.0.11,ok,runtimes,,runtimes/iossimulator-x64/lib/net10.0/System.dll,50472,85588,25899875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Microsoft.Maui.Resizetizer,10.0.100,ok,buildtransitive,,buildTransitive/ExCSS.dll,363192,213157,42946853,178,211,845,2,64,50,1058,530,46,805,94,241,98,83,0,30,51,135,2543,603,3126,603
TeamCity.VSTest.TestAdapter,1.0.42,ok,build,,build/_common/vstest14/IoC.dll,225792,147239,335571,396,273,128,0,169,0,401,275,61,95,185,104,55,29,0,186,230,140,512,547,1262,547
runtime.ubuntu.14.04-x64.runtime.native.System.Net.Http,4.3.1,metapackage,,,,,30886,30886,,,,,,,,,,,,,,,,,,,,,,
runtime.ubuntu.14.04-x64.runtime.native.System.IO.Compression,4.3.2,metapackage,,,,,28915,28915,,,,,,,,,,,,,,,,,,,,,,
Jaeger,1.0.3,metapackage,,,,,65558,68276,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Sdk.Razor,3.1.32,ok,tools,,tools/netcoreapp3.0/rzc.dll,128400,126482,5515234,3,0,122,0,0,0,122,147,44,56,0,0,0,0,0,0,0,3,424,119,569,119
Microsoft.NETCore.App.Runtime.Mono.ios-arm64,10.0.11,ok,runtimes,,runtimes/ios-arm64/lib/net10.0/System.dll,50472,85564,25009678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SkiaSharp.NativeAssets.WebAssembly,4.151.2,metapackage,,,,,65558,67154512,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NETCore.App.Runtime.Mono.iossimulator-arm64,10.0.11,ok,runtimes,,runtimes/iossimulator-arm64/lib/net10.0/System.dll,50472,85587,25726716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Microsoft.AspNet.Mvc.FixedDisplayModes,5.3.0,metapackage,,,,,36762,36762,,,,,,,,,,,,,,,,,,,,,,
Microsoft.Composition,1.0.31,metapackage,,,,,17826,17826,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NETCore.Runtime,1.0.1,metapackage,,,,,17650,17650,,,,,,,,,,,,,,,,,,,,,,
OpenIddict.AspNetCore,7.7.0,metapackage,,,,,18206,18206,,,,,,,,,,,,,,,,,,,,,,
IronPdf,2026.9.2,metapackage,,,,,50179,50179,,,,,,,,,,,,,,,,,,,,,,
Microsoft.WindowsDesktop.App.Runtime.win-x86,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
runtime.ubuntu.14.04-x64.runtime.native.System.Net.Security,4.3.1,metapackage,,,,,29933,29933,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NETCore.Runtime.Native,1.0.1,metapackage,,,,,17709,17709,,,,,,,,,,,,,,,,,,,,,,
Microsoft.AspNetCore.App.Internal.Assets,10.0.11,metapackage,,,,,65558,663930,,,,,,,,,,,,,,,,,,,,,,
Microsoft.Maui.Controls.Build.Tasks,10.0.100,ok,buildtransitive,,buildTransitive/netstandard2.0/Mono.Cecil.dll,379664,236574,3088151,178,298,831,1,116,4,1130,701,81,162,35,544,89,211,0,23,36,130,1947,349,3129,349
dbup,5.0.41,metapackage,,,,,20709,20709,,,,,,,,,,,,,,,,,,,,,,
